,filename,vowel,word,start,stress,mahal_mean,mahal_median,edit
195,KLH063c_0380,i,inoa,200.2288,unstressed,8.900646147,0.454485612,
196,KLH063a_5066,e,haole,2411.095488,unstressed,8.887334816,8.574779407,
197,KLH063a_1972,i,makuahine,814.154,primary,8.877282685,11.78236024,20
198,KLH063a_0814,e,kaikunāne,383.8672192,unstressed,8.859530687,8.706064324,
199,KLH063a_2605,i,huki,1056.075,unstressed,8.836846238,8.4574958,
200,KLH063a_3675,i,hoʻokahi,1439.912136,unstressed,8.807214898,7.864261203,
201,KLH063a_5140,a,ia,2429.41781,unstressed,8.790546853,8.787392914,
202,KLH063a_1146,i,maui,549.5585534,unstressed,8.707151269,8.293541678,
203,KLH063a_3750,i,kuahiwi,1466.029199,primary,8.693053027,8.029666842,
204,KLH063a_2368,o,ʻolonā,986.5086813,secondary,8.67643707,5.618118594,1
205,KLH063a_5021,o,ʻano,2380.187,unstressed,8.649520123,7.980840187,
