file,c11,c21,c31,c12,c22,c32,c13,c23,c33,c14,c24,c34,c15,c25,c35,c16,c26,c36
KLH063a_0160,406.7,1252.7,2350.6,38.8,-130.7,5.1,-22.5,23.5,-4,4.8,-27.6,6.9,-8,12.6,3.4,4.1,-2.7,10.6
KLH063a_0161,351,2199.9,2865.4,23.7,-74.6,-89.4,1,-55.4,-105.1,4.3,-34.4,-20.4,5.2,-14.5,-27.2,-1.6,-0.1,14.6
KLH063a_0162,288.9,1317.8,2319.7,-34.4,7.9,-38.8,20.7,47.6,-7.2,-7.9,-18.4,0,5.5,-17.6,-4.5,-3.8,32.3,0.4
KLH063a_0163,734.3,1282.7,2592.4,33.2,75.2,48.9,-14.7,12.6,44.9,1.7,27.7,23.6,-3.5,15.1,-5,-16.7,3.7,-21.1
KLH063a_0164,467.8,1116.7,2879.3,-6.1,9.1,-146.1,-25,39.5,-161.3,-2,-22.4,37.2,0.2,16.3,-39.2,3.4,3.9,7.4
KLH063a_0165,361.9,1932.1,2654.5,2.2,-142.3,58.1,-6.9,-64,-42,11.8,44,28.4,-3.4,7.8,16.6,2.4,-0.8,10
KLH063a_0166,336.3,1171.4,2415.3,-17.4,146.2,56.2,-5.9,68.5,-113.1,-12.2,4.8,-37.5,-8.3,14.2,-9.6,-8.7,-1.7,0.3
KLH063a_0167,615.6,1248.5,2502.5,-56.9,-1.5,108.6,-21.2,3.7,-0.5,-18.1,-4.2,5.8,-8,-2.5,-22.5,-1.7,3.2,8.5
KLH063a_0168,440.9,993.5,2411.8,123.1,222.1,124.2,92.9,69.3,-35.2,17.5,-11.6,-178.2,7,1.3,57.3,-5.8,-32.7,-76.4
KLH063a_0169,417.2,998.8,2540.8,49,-86,99.1,-17.9,10,73.4,8.3,-23,-31.1,-5.4,-53.2,-86.1,5.6,-24.3,-10.5
KLH063a_0170,310.7,1444.9,2231.5,12.1,-95,-10.3,27.3,139.4,-4.1,-15.9,37.1,18.5,9,-5.4,4,-1.5,-68.5,-0.4
KLH063a_0171,412.7,1543.8,2411,-31.5,211.5,-23.6,-3.4,53.5,-30,3.7,50.2,-5.8,-11.1,27.9,-13.4,0.3,10.8,-4.8
KLH063a_0172,450.2,993.6,2352.8,34,-161.2,72.8,7.9,81.9,-187.6,-9.2,27.5,110.3,-16,51.1,14.7,-9,9.6,5.5
KLH063a_0173,511.2,1723.6,2570.5,16.7,-19,-1.2,-18.6,-24,-5.2,4.6,17.9,14.4,5,-2.5,24.1,1.1,-5.8,22.2
KLH063a_0174,620,1249.6,2458,-103.9,138,-109.2,-7.7,75,-10.7,-15.5,22.1,20.1,11.6,-6.5,30.9,8.8,19.6,22.8
KLH063a_0175,473.6,1078.4,2556.4,23.4,-49,138.3,-2.2,140.6,-51.9,-4,-1.6,20.3,-7.7,2.5,-26.1,16.6,-34.4,13
KLH063a_0176,411.8,1572.1,2432.7,-2.2,12.1,33.5,-5.1,-37.7,33.2,0.6,-25.9,-36.1,-4.8,6.7,-30.3,-1.2,0.9,-32.3
KLH063a_0177,547.5,1130.2,2295.2,-64.2,112.8,88.3,-35.9,55.7,27.2,14.8,-24,-21.3,6.3,58.8,18.7,-5.7,-72.1,-95.8
KLH063a_0178,361.1,1472.2,2705.5,30.1,-41.7,-25.4,6.5,-81.8,-162.2,16.5,113.6,-10.6,-1.1,36.3,-25,4.5,-22.4,-43.9
KLH063a_0179,274.8,2394.5,3187.4,3.4,50.9,60.9,-4.8,-7.3,-5,-9.1,25.3,-16.5,-14.3,3.1,4.7,0.7,44.3,7
KLH063a_0180,788,1320.4,2708.6,3.3,-55.6,122.7,-49.2,-31.5,-46.2,12.5,3.4,-60.1,-17.1,8.1,42.1,0,-3.5,9.2
KLH063a_0181,386,1310.2,2360.1,-27.4,169.4,61.8,-7,-284.7,-161.5,-7.4,177.1,75.7,-5.9,32.6,-121,1.3,-87.3,2.1
KLH063a_0182,323,1892,2314.7,-24.7,434.2,-16.9,-6.9,-50.9,43.2,-4.1,-36.1,-11.9,-1.3,22.7,8.6,-0.5,14.8,8.2
KLH063a_0183,409.4,1184.4,2419.9,-3.8,33.8,-55.1,-14.1,-12.5,-2.7,-4.9,-14.2,-21.6,-5.1,1.1,5.3,1.3,12.7,-10.9
KLH063a_0184,306.5,1223.5,2341.3,18.2,-13.3,-185.5,-4.5,184.5,-7.6,-4.9,160.1,-14,-3.1,122.7,-87.6,-2.1,25.8,63.9
KLH063a_0185,654.1,1263.1,2714.3,-47.1,-17.9,37.1,-16.7,-6.1,15.5,3,2.8,44.1,-3.8,4.5,42.7,-1.3,-9.2,-1.9
KLH063a_0186,503.3,1355.3,2634,60.2,-270.9,-108.1,102.4,280.1,197.1,-15.1,-29.1,28.3,25.7,-130.8,6.7,-19.1,180.6,-16.3
KLH063a_0187,414.1,1195.7,2394,66.2,484.9,163.1,38.5,-228.8,-143.1,38.8,-131.4,100.1,-7.8,116.7,27.8,26.7,-11.6,-15.5
KLH063a_0188,313.8,1951.3,2582.2,-4.3,-470.9,-204.4,22.4,-312,44.6,-6.3,75.8,61.6,-0.5,7.2,-20.9,3.3,-7.2,45.9
KLH063a_0189,637.8,1353.6,2688.6,-91.7,94.1,15.2,-56.5,-3.7,5.7,-3.5,-3.2,-6.7,-22.6,-3.1,-23.5,-7.1,4,3.8
KLH063a_0190,318.1,2169.5,2963.5,0.7,94.3,-25.4,45.6,-74.2,-374.7,-18.1,-41.1,-43.4,8.7,-46.4,-96,-13.5,18.7,-59.6
KLH063a_0191,346.2,1519.5,2328,76.4,161.4,89,7.9,-22.6,-27.9,14,67.5,46.1,5.5,-32.7,-14.4,-2.3,39.4,14.4
KLH063a_0192,414.7,1905.5,2445.2,18.8,100.6,85.1,-17.5,-92.2,-35.1,-30.4,-56.6,-63.1,-0.6,-21.5,45.8,-13.3,-41.6,-34.1
KLH063a_0193,491.1,1022.8,2488.2,-31.3,45,-24.3,-27.3,270.6,14.9,38.8,-170.4,-28.9,-41.1,62,10.4,-5.9,-53.4,-55.7
KLH063a_0194,634.6,1550.7,2157.3,40.6,-119.4,-144.5,-1.8,25.1,55,0.3,-5.4,-19.1,2.3,-2.2,21.6,3.7,1.7,4.5
KLH063a_0195,314.9,2284.5,3012,-26.3,-65.4,41.2,8.3,-44.2,-93.6,-15.5,39.6,-51.3,5.9,-70.7,-21.2,4.6,-38.7,-40.8
KLH063a_0196,729.9,1233.8,2629,-49,91.2,150.3,-4.3,43.6,114,-25.1,25,21.1,-2.2,-0.9,38.1,-17.6,3.9,3.9
KLH063a_0197,447.1,1185.5,2582.6,131.1,-2.8,-69.9,39.1,17.9,-16.7,-4.6,-92.6,-21.7,-1.2,52.9,-17.5,-20.8,-35.3,4.1
KLH063a_0198,572.2,1296.5,2512.2,-11.4,121.4,-19,-24,28.5,33.8,2,10,-1,-11,-16,-29.8,-0.7,7,-6.6
KLH063a_0199,667.6,1199,2414.6,-50.7,64.8,-36.2,-45.4,-37.4,-9.3,-17.2,-19.2,-10.4,-40.6,-11.1,22.4,-55.4,11.1,4.1
KLH063a_0200,368.3,1059,2671.1,-26,51.6,-140.9,27.7,-94,-39.4,-6.5,-127.9,-24.2,13.2,34.8,29.4,-16.6,58.5,-7.7
KLH063a_0201,682.8,1282.2,2430.6,-10.8,-65.1,45.9,-11.8,-1.8,28.3,3.1,26.1,11.2,-1,10.4,8.2,-1.9,10.3,9.5
KLH063a_0202,527.1,1052.8,2595.9,18.1,170.1,-128.8,-1.6,20.7,-160.1,-11.4,40.5,-43.4,-1.6,-3.2,-15.2,-6.6,6.1,-30.5
KLH063a_0203,391,1869.1,2482.5,71.1,-600.7,-42.4,38.1,-256.3,45.2,-1.7,-27.2,61.3,-19.4,13.1,11.1,-7.3,-0.4,-38.2
KLH063a_0204,698.5,1441.5,2319.4,69.9,-64.4,-13.8,-17.6,2.8,9.1,8.1,6.2,3.8,-12.7,-8.5,6.8,2.6,14.8,6.9
KLH063a_0205,714.7,1221.5,2344.4,-41.3,92.5,6.6,-3.9,22.2,13.1,-13.7,3.3,16.8,-5.9,8.4,0.3,-8.3,-4.7,14.4
KLH063a_0206,673.9,1335,2769.2,-19.3,-43.2,-86,-7.1,-9.1,28.9,-23.7,-9.3,-50.6,6.2,-22.2,17.3,-13.3,-4.5,-32.1
KLH063a_0207,431.1,1061.6,2738.3,-21,23.8,82.6,-15.7,61,15.7,5.9,-9.5,20.2,5.5,59.7,27.2,-1.7,26,29.1
KLH063a_0208,319.2,2197.5,2723.6,-4.1,26.1,-259.1,-3.4,-50.7,-157.9,-7.8,-3.7,-22.3,6.8,-25.8,48.2,1.5,-18.4,57.9
KLH063a_0209,435.5,1739.9,2556.4,16.6,94.2,60.3,-15.8,39,-2.3,9.2,6,11.8,-6.8,19.6,-8.1,4.2,17.2,10.6
KLH063a_0210,455,1485.9,2487.1,50.7,-67.3,26.6,-12.4,-23.7,61.6,-16.1,-9.5,4.1,-2,14.6,-20.5,3.6,-6.9,-7.2
KLH063a_0211,364.1,1362.3,2375.4,55.6,17.3,-135,8.1,-205.9,-88.8,-22.6,137.3,-53.2,25.5,357.5,11.1,-13.2,-121.8,51.7
KLH063a_0212,525.4,1759.5,2620.8,-133.7,559.6,104.1,-10.7,86.5,63.4,-5.8,-4.9,-24.1,0,-54.9,-21.9,-5.2,-9.1,-1.9
KLH063a_0213,653.6,1309.6,2538.6,-7.9,130.4,-62.9,-53.8,4.7,-68.7,7.5,3.8,10.2,-10,-12.1,5,0,6,39.2
KLH063a_0214,726.6,1168,2490.3,-32.1,-12.3,-105.3,-7.3,9.5,13,41.6,9.4,6.6,12.7,-3.5,3.3,-17.8,2.1,-3
KLH063a_0215,410.2,1052.9,2407.8,-19.7,117.9,106,2.4,194.5,-101,-6.8,-85.3,114.1,3.3,118.9,-17,-4,59.9,30.8
KLH063a_0216,525.3,1299.4,2335.7,6.2,-299.8,57.9,-18.8,-31.8,-37.6,13.4,-12.2,27.1,6,-20,25.8,3.5,-5.8,-6.5
KLH063a_0217,318.8,2152.8,2930.7,-11.3,61.5,0.8,37,-58.7,-126.9,36.1,-17.5,12.8,15.4,-2.3,40.9,20.6,-8,-15
KLH063a_0218,332.1,2009.2,2782,28.3,9.6,50.5,-7.1,-32.9,11.4,-0.5,-1.1,24.8,-2.7,-13.8,-33.2,-2.2,26,-3
KLH063a_0219,550.4,1429,2644.4,-218,108.2,-74.1,85.9,-16,-71,-120.8,35.6,70.2,74.7,-28.3,9.6,-50.3,4.4,0.8
KLH063a_0220,366.5,2049.5,2800.3,58.7,-367.7,-199.1,-10.5,-229,-73.1,38.9,56.1,188.7,11.1,-135.7,-29.6,21.7,9.2,39.7
KLH063a_0221,639.6,1228.7,2442.5,-18.2,-185.9,39.7,-71.8,-8,-49.4,1.5,-18,76.1,-17.2,13.1,26.2,-0.2,8.6,51.9
KLH063a_0222,351.1,1229.2,1949,21.5,49.1,73.7,3.9,51.7,-29.5,-7.9,1,33.7,-1.8,-11.5,-79.6,-4.4,5.1,-28.1
KLH063a_0223,460.7,1007.9,2558,-40.7,274.4,-11.3,-51,34.8,-88.5,10.1,11.4,47.8,3.5,37.8,51.9,-26.8,-0.3,6.8
KLH063a_0224,351.1,1199,2159.7,-29.2,-123,139.2,20.2,226.8,-122.7,-14,-15,67.4,10.6,74.9,-47.6,-11.3,-29.2,25.9
KLH063a_0225,496.3,1440.5,2491.5,-5.6,40.4,-16.4,-0.6,45.5,-6.4,9.5,27,27.9,-19.1,13.5,-16.4,15,18.9,-6.1
KLH063a_0226,425.3,1178.4,2321.4,43.7,-99.6,289,-71.3,5.1,-193.6,-10.8,4.8,-58.8,-17.2,-9,29.8,-13.5,3,0.2
KLH063a_0227,314.4,1572.7,2597.1,10.2,-5,21.6,-2.8,-65.1,5,-1.4,-30.9,-8,-0.5,-21.7,1,-1.1,-9,-4.6
KLH063a_0228,725.4,1287.1,2066.1,-103.4,23.2,172.9,-14.2,11.2,26.4,-2.7,18,-67.6,-11.6,-0.3,-9.6,-7.5,6.4,34
KLH063a_0229,876.4,1263.4,2328.4,6.6,13.3,25.2,10.4,6.6,-2.3,12.7,55.2,6.9,-12.1,-42.6,-13.9,7.6,31,57.8
KLH063a_0230,743.2,1386.5,2574.2,168.2,-70.8,90.6,-23.4,21.5,-1,40.1,10.4,-36.4,-22.3,-17.3,-11.5,9.8,-19,14.7
KLH063a_0231,431.6,1332.9,2843.4,13.5,128.5,-27.9,-44.3,-33.1,-83.2,-17.3,15.5,44.9,-7.3,1.8,29.6,-1,7,-14.6
KLH063a_0232,497.3,1699.3,2709.8,-33.9,83.2,5.2,-22.9,-29.7,-10.4,4.7,20.5,2,0.5,6.8,16.2,-3.8,4.6,11.8
KLH063a_0233,647.2,1321.8,2576.8,-25.1,33.8,52.2,-46,61.3,17.7,15,-7.8,-39.8,-19.1,7.8,45.5,8.4,8.3,-19.4
KLH063a_0234,434.6,1168.2,2584,58.3,91.6,91.3,-55.4,64.2,-82.9,-28.2,-4.9,-40.8,-20.9,-13.8,-13.7,11.7,44.5,-0.8
KLH063a_0235,662.5,1265.5,2549.8,-83.3,26.8,-158.3,-55.1,17.4,-64.6,-12.1,38.3,-26.2,0.1,5.2,-44.9,-3,-12.5,1.6
KLH063a_0236,704.7,1143.1,2584.5,-2.3,34.7,85.7,10,11.1,-32.5,-23.4,-10.6,10.5,3.7,-1.7,5.8,-9.4,15.3,8.1
KLH063a_0237,383.4,1601.5,2099.7,-5.3,63.6,-106.1,8,19.1,-9.6,0.7,83.7,-0.1,-7.5,49.6,-16.7,6,4.3,-1.3
KLH063a_0238,454.3,1378.3,2041,-39.9,-7.7,30.6,23.3,-43.3,21,10.6,-0.6,8.8,-2.6,5.9,25.1,2.8,3.6,5.1
KLH063a_0239,586.8,1573.2,2595.6,-30.4,162.5,-2.3,-3.3,30.6,-43.2,3.9,5,-20.7,-7.9,-12.6,-29.3,2.4,7,-24.2
KLH063a_0240,669.4,1241.8,2408.7,58.1,-100.5,-45.3,-25.6,94.1,123.6,8.7,-18.2,37.6,-1.7,-0.8,17.6,-3.7,5.8,19.4
KLH063a_0241,675.3,1505.1,2665.2,4.9,-41.1,3.6,-65.7,29.1,29,35.4,1.2,33.7,-12.7,10.3,-13.7,1.6,16.9,-20.4
KLH063a_0242,447.6,1091.7,2034.4,29.5,-303,-128.3,-13,-16.8,-37.9,-35.2,49.5,-32.3,-30.6,172.1,-11.7,-20.2,42.8,-11.2
KLH063a_0243,388.6,2194.7,2624.3,1.4,9.5,-14.2,64.9,-96.7,-30.5,-16,48.2,89.4,-2.7,-51.2,65.5,14,35.1,-27.8
KLH063a_0244,589.3,1440.3,2711.8,-33,234.8,-40.2,-29.1,105.3,-0.3,-11.2,20.6,-17,-1.2,30.3,-23.6,7.4,34.3,-12.9
KLH063a_0245,677.6,1337.4,2353.7,1.8,80.8,-52.9,-30.5,29.7,13.6,-8.7,19.9,-9.4,-12.8,1.6,13.9,0,5.2,-3.7
KLH063a_0246,385.3,1094.7,2659.3,80.2,-36.2,19.4,22.1,162.1,-78.5,42.2,-17,-2.9,8.3,8.8,12.4,12.3,12.9,-19
KLH063a_0247,459,1158.5,2615.5,-1.8,-26.7,-215.1,17,53.8,-136.5,-23.3,-18.2,-59.5,-9.2,-2.8,-50.4,3.7,-32.1,-44.7
KLH063a_0248,538.3,2106.6,2706.3,-83.8,95.8,-3.8,4,-2.5,-57.8,-42.2,-23.3,-19.7,-0.2,-16.7,-38.6,11.2,13.4,0.5
KLH063a_0249,890,1469.4,2752.7,-33.3,-38.7,28.6,-44.4,53,-58.1,11.9,10,23,-14.3,14.7,-21.8,11.4,4.4,10.6
KLH063a_0250,724.4,1239.4,2598.1,-51.3,34.3,47.1,-66.5,31.9,-57.2,-17.8,38.6,10.1,-14.8,-17.8,-71.8,-8.1,-3.5,6.7
KLH063a_0251,491.8,1206.2,2174.3,44.2,36.4,-58.4,31.9,21.9,33.6,17.1,24.7,-4.6,-6.7,19.2,7,0.7,-0.3,2.9
KLH063a_0252,437.7,1877.7,2403.2,-33.5,120,166.5,19.5,-157.9,-118.5,4.3,75.4,19.3,10.5,-54.8,17.1,-1.3,11.6,-29.3
KLH063a_0253,498.8,1050.7,1970.2,8.1,117.6,-22.3,-12.7,69.5,142.5,5.3,101.3,5.1,8.4,-32,22.5,-11.3,17.3,67.6
KLH063a_0254,454.3,1741.5,2505.1,-31.2,57.1,89,-20.9,14.6,-7.3,-7.2,11.2,-6.7,-6.6,-50.5,2.3,-4.2,-3.3,-6.5
KLH063a_0255,511.3,1710.9,2566.2,-71.1,132.6,80.8,-3.2,-105.6,-24.5,-19.2,-24.1,-25.7,-2.1,-10.5,14.6,-2.6,32.2,-26.2
KLH063a_0256,606.7,1315,2604.4,-31.9,166.3,-127,31.4,-125.6,26.5,-4.7,-63.9,-8.5,-6.7,108.7,-4.6,-6.7,10.7,5.9
KLH063a_0257,709.3,1404.2,2776.5,132,-67.6,-3.6,-47.3,11.4,22.1,27.7,-8.9,13.4,-22.7,10,9.4,24.1,4.2,8
KLH063a_0258,374.7,1281.9,2460.5,-29.1,185.7,25.4,-66,-12.1,35.6,-5.7,12,-4.6,1.7,6,6.7,1.3,-6.4,-3.1
KLH063a_0259,678.9,1056.7,2733.1,-50.1,-29.8,15.5,-46.3,-40.8,-42.7,-38.8,-14,-5.2,0.5,0.6,-7.5,-21.8,-21.1,-5.5
KLH063a_0260,335.5,1199.5,2171.4,-41.1,356.6,286.1,0.4,-114.8,-144.5,-22.3,-101.3,-112.3,7.2,113.8,-48.1,-7.1,49,63.6
KLH063a_0261,436,1260.8,2636,10.7,-219.6,31.6,-26.4,-16.1,0.9,18.5,-5.1,-3.4,4.3,5.3,1.1,-9.4,-6.4,6.9
KLH063a_0262,309.2,2357.4,3007.7,-30.3,45.6,104.9,-28.1,-75.4,-60.5,2.4,-1.3,-31.8,-16.6,27.3,12,9.5,-20.6,-42.2
KLH063a_0263,458.4,2262.7,2868.9,-295.4,-44.4,-53.1,272,51.1,236.3,-284.6,-164.7,-277.8,234.5,90.8,179.8,-184,24.5,-80
KLH063a_0264,365.6,2112.2,3020.8,-57.1,146.9,-39.9,64.7,-111.9,-179.9,-10.8,64.2,-56.1,-2.4,-38.2,-9.5,2.7,20.2,-20.6
KLH063a_0265,570.4,1526.3,2476.2,-30.1,6.5,0.3,-2.7,20.5,-13.1,-3.5,31.8,-21.9,-10.5,16.2,9.2,-6.6,4.1,0.9
KLH063a_0266,571.3,1230.6,2352.7,1.4,-119.1,182.7,-15.8,-3.2,-17.5,0.4,-10.8,6.8,-4,-0.4,-5.8,0.7,0.2,1.2
KLH063a_0267,674,1519.6,2784.2,-70.2,-5,21.8,-15.5,-17.3,3.2,-9.4,-3,10.5,3.3,-0.6,-14,-2.7,0.6,2
KLH063a_0268,437.3,1262.7,2608.9,180.3,-5.9,63.9,25.6,70.9,86.3,10.8,-88.2,-51.3,-6.9,23.2,-29.2,-2.3,6.8,31
KLH063a_0269,375.2,1987,2732,114.3,-295.3,-369.4,39.7,-229.5,-184.4,-7.6,-113.8,151.1,-6.8,-59.2,-13.2,-6.3,-4.6,85.5
KLH063a_0270,707.8,1198.9,2751.2,-61.2,42.4,56.3,-1,32.7,0.3,-28.5,3.2,-1.8,-15,24.1,-48.4,3.1,-31.8,48.1
KLH063a_0271,306.8,1944.6,2344.1,18.2,3.4,-161.2,5.8,-113,-131.2,-3.6,-67.4,-5.2,4,-56.3,31.9,-2.1,-43.1,4.6
KLH063a_0272,467.3,1124.8,2503.7,-71.6,124.5,-53,13,1.8,-30.7,-12.5,13.5,-10.6,3,-14.1,-7.7,-10.2,13.4,-21.6
KLH063a_0273,409,1458.1,2849.9,21.1,69.2,250.1,-31.7,-92.3,11.8,12,14.2,109,-16.2,5.5,47.8,2.8,36.4,-65.1
KLH063a_0274,481.9,1021.3,2534.6,-76.5,-77.7,-25.6,-11.6,162.4,55.3,-1.4,-63.8,40.2,-7.1,76.4,10.5,13.1,-14.3,11
KLH063a_0275,342.7,2062.3,3070.4,-46.3,102.8,107.6,61.2,-70.5,-187.8,-9.6,41.7,18.3,1.4,-24.7,-47.5,0.4,35.9,56.5
KLH063a_0276,519.9,1478.6,2500.2,-4.2,121,-37.8,-42.6,18.7,-84,-1.4,30,-22.3,-6.7,6.7,-38.9,-3.7,-4.4,13.3
KLH063a_0277,473.9,1248.8,2697.2,-40.7,187.1,190.8,-51.3,20.2,6.2,-18.2,36.6,3.7,-5.1,7.2,67.5,11.1,16.1,35.1
KLH063a_0278,529.8,1134.4,2450.5,66.2,-164.9,112.3,-10.6,49.8,-174.1,21.1,-0.3,193.3,-3.8,11.2,8,14.7,-7.4,-19.8
KLH063a_0279,517.5,1169.2,2515.1,-1.3,148.9,80.1,-14,24.4,-17.3,-29,-6.4,-23.5,11.8,8.6,-33.7,-7.3,15.4,-51.4
KLH063a_0280,549.6,1014,2467.8,-24.4,50.4,51.4,-4,-39.5,-34.4,-11.2,11.1,6.8,16,13.5,-8.7,-1.4,17.4,14.3
KLH063a_0281,416.3,1766.1,2546.4,9.9,354.3,124.7,-10.6,-87.9,33.9,-4.5,1.4,2.4,6.7,-7.1,8,6.4,45.5,6.5
KLH063a_0282,535.7,1335.4,2482.6,-26.6,-278.2,-58.7,-16.1,4.9,-26.7,13.8,-6.2,2.9,-12.5,22.8,4.1,9.5,-14.2,-6.1
KLH063a_0283,228.2,2296.4,3156.3,8,-20.7,-106.1,7.2,7.9,-11.8,3.6,-76.6,-16.6,-2.4,-12,-31.2,-0.4,47.1,20.6
KLH063a_0284,327.1,2194.2,2798.4,24.3,27.7,85.5,-13.4,-91,-50.4,0.6,25.9,-23.3,4.9,-8.9,11.1,-11.3,-20.5,6.7
KLH063a_0285,343.9,2210.5,2903.3,0.9,20.2,-81.2,51,-87.8,-105.7,-8,-7.2,40.2,12.6,-37.7,-83,-6.4,-19,-28
KLH063a_0286,496.3,1908.5,2669.8,-48.4,62.7,38.5,-1,18.6,48.6,-12.3,8.2,-11.7,-3.6,8.9,22.7,-3.6,1.4,-14.3
KLH063a_0287,493.2,1629.4,2403.3,17.2,233.8,8.4,2.9,-52.9,38.8,7,-1.2,24.9,-1,-20.6,20.8,-0.7,6.7,27
KLH063a_0288,532.4,1208.3,2371.5,-51.5,-153.1,-39.6,-30.9,-3,9.9,3.5,-3.7,-23.1,-7.3,4.1,-1.2,1.7,2.4,-3.6
KLH063a_0289,619.4,1384,2511.3,-73.4,-14.5,-11.1,-7.5,-2.1,9.8,-0.2,5.2,6,0.7,2.9,-1.1,3.9,-1.4,-10.3
KLH063a_0290,432.2,1243.1,2629,167.9,32,-18.8,52.8,132.1,-40.8,8.1,-87.6,-59.2,6.6,49.4,49.7,8.2,-23.3,-50.4
KLH063a_0291,430.1,1855.4,2544.7,196.6,-476.4,33,51.1,-175.1,30.6,-55.9,66.5,-49.8,-45,3,60.8,3.4,-65.3,-2.1
KLH063a_0292,755.8,1337.7,2466.3,-181.9,114.9,46,37,-24.8,27.4,-33.9,17.6,49.8,10.8,10.7,78.4,2.7,-16.4,-27.7
KLH063a_0293,434.1,1126.9,2761.3,-21.1,-81.6,64.5,-4.9,57,-35.8,-6,-27.5,38,-5,-7.8,-24.2,-2.4,3,13.1
KLH063a_0294,395.3,1962,2462.7,35.7,-248.4,-44.1,-25.9,-106,56.7,-2.7,-10.9,-22.5,-2.8,-72.2,-16.1,3.8,50.9,8.7
KLH063a_0295,394.4,1603.3,2545.7,-27.3,-63.7,32,-11.1,40,-93.6,-4.4,19.9,-17.9,-14.4,10.9,1,1.4,9.7,9.4
KLH063a_0296,379.5,1278.5,2085.8,-38.3,-70,290.5,14.1,-9.1,-285.8,-11,-46.6,112.5,-5.2,-52.3,-81.9,10.3,15.6,13.2
KLH063a_0297,648.3,1184.7,2640.2,117.5,23.7,-99.3,7.8,-25.4,-110.6,-10.6,33,-3.1,-36.3,-87.1,-21.6,-15.1,91.9,42.1
KLH063a_0298,611,1080.2,2749.6,-64.4,-113.1,112.9,-42.5,-48.5,9.7,37.4,4.1,-35.1,-20.9,-7.7,-11.6,24,7.7,-61.7
KLH063a_0299,309.4,1285.1,2616.6,-56,-203.3,-43.6,13.2,82,-22.1,-61.3,53.5,28.5,33.5,-16.3,-62,-53.9,-59.2,-77.4
KLH063a_0300,626.6,1327.3,2374.2,-49.8,-50.7,0.9,-36.3,6.2,102,2.1,-22.3,-21.7,-23.3,9,11.4,-4.7,6.4,-18.6
KLH063a_0301,307.5,1029.7,2180.4,14.9,-71.5,31.8,9.7,74,-76.4,0.5,-12.1,27.6,0.6,-15.4,-33.5,-0.1,-8.4,11.7
KLH063a_0302,547.1,1142.2,2512.7,133.1,57.5,-65,-29.8,-34.8,9.9,-37.6,-18.5,-1.2,-24.6,-40.6,-88.8,-22.7,7.3,-22.4
KLH063a_0303,412.2,1960,2455.8,9.4,-219.3,-88,-39.3,-147.8,-85.9,-6,-51.8,-18.3,-1.9,-24.8,26.7,-4.5,-31.4,-11.8
KLH063a_0304,579.3,1278.9,2418.1,3.2,14.3,-53.7,-11.6,9.6,44.2,1.2,8,-6.8,2.1,-2.5,-7.9,1.8,8.6,17.6
KLH063a_0305,367.4,955.4,2583.1,-40.1,135.2,-88.5,21.2,-11.1,9.2,16,-28.9,38.8,-1.1,46.5,44.8,-0.8,-0.6,2.3
KLH063a_0306,466.2,823.6,2824.3,-80,22.5,21.1,2.7,-60.7,-70,-17.5,-32.7,4.6,-7.1,-43.4,-53.5,-7.7,-19.2,12.7
KLH063a_0307,458.9,1053.6,2388.9,54.2,-321.4,-127.8,19.6,70.6,-51.6,19.1,-36.1,129.3,-6.7,12.2,56.4,4.4,8.3,-7
KLH063a_0308,345,1918.5,2503.3,29.4,-256.4,-108.8,0.1,-73.5,42.2,-2.4,-26.3,17.2,-2,26.2,37.6,0.4,1,-10.2
KLH063a_0309,303.5,2148.4,2518.6,14.9,13.5,112.9,-5,-13.4,18.2,1.8,10.7,39.7,0.5,3.9,19.7,-0.9,-6,2.1
KLH063a_0310,357.2,1412.5,2367.8,-54.9,114.4,-160.4,-22.8,6.7,-35.2,9.3,1.2,-28,6.9,0.6,62.4,13.6,14.4,60.1
KLH063a_0311,466.6,1285.9,2338.5,-50.9,-162.1,30.5,-106.4,-18.2,15.3,21.7,9.2,11.6,-22.2,-3.6,12.5,12.2,10.9,4.7
KLH063a_0312,588.6,1176.9,2397.6,-27.1,181.1,-138.8,-39.7,-4.8,-12.6,-38.4,-11.4,18.8,-30.8,-18.4,38.1,-10.4,28.9,30.7
KLH063a_0313,484.4,918.2,2039.6,48.2,-146.1,310.8,3.7,-11.7,-142.3,10.6,1.4,-53.3,9.3,-4.2,-24.6,-2.4,1.4,-51.7
KLH063a_0314,564.7,960,2414.4,-4.7,41.9,85.4,-19.7,-33.5,-80.8,3.2,-9.1,-45.4,4.1,4.3,-33.6,8,-12.3,-25.4
KLH063a_0315,329.9,2097.7,2997.7,30.1,-159.5,-389.8,16.6,-164.9,-199.3,2.5,-67.8,-112.4,-10.7,-110.2,-78.7,-2.7,-70.3,-45.7
KLH063a_0316,772.5,1328.1,2778,45.9,-89.9,49.7,14.6,40.4,-31.3,49.4,-27.2,-30.9,-12.6,4.4,-31.6,32.5,-17.1,-33.6
KLH063a_0317,436.6,1128.8,2816.7,-64.5,210.2,34.1,8.1,75.9,103,-11.6,22.4,-120.6,-32.2,11.5,-51.4,15.1,2.6,114.8
KLH063a_0318,452.6,1185.1,2842.7,67.3,-152.5,109.4,18.4,29.5,1,-13.4,-23.1,-24.8,2.2,24.7,68.9,1.9,-2.2,56.1
KLH063a_0319,446,1204.9,2684.4,15.2,133.2,82,-42.2,-0.2,-53.5,-6.5,1,-21.1,1.9,0.4,44,-0.3,11.5,32.1
