file,filename,vowel,interval,duration,start,end,previous_sound,next_sound,omit,word,word_interval,word_start,word_end,previous_word,next_word,comment1,comment2
47,KLH021a_0047,a,98,0.0669669878350021,142.8073857575004,142.87435274533541,k,l,0,kaleikauʻea,33,142.69298381994892,143.98115825511357,me,-,,
48,KLH021a_0048,ei,100,0.23762981350299128,142.95457361617943,143.19220342968242,l,k,0,kaleikauʻea,33,142.69298381994892,143.98115825511357,me,-,,
49,KLH021a_0049,au,102,0.1841592165462771,143.29893206654444,143.48309128309072,k,ʻ,0,kaleikauʻea,33,142.69298381994892,143.98115825511357,me,-,,
50,KLH021a_0050,e,104,0.2040737671928241,143.53052623280718,143.7346,ʻ,a,0,kaleikauʻea,33,142.69298381994892,143.98115825511357,me,-,,
51,KLH021a_0051,a,105,0.24655825511356966,143.7346,143.98115825511357,e,sp,0,kaleikauʻea,33,142.69298381994892,143.98115825511357,me,-,,
52,KLH021a_0052,a,108,0.07115242457470572,144.29162800465915,144.36278042923385,k,ʻ,0,kaʻalekahi,35,144.25535421958185,144.88665759448477,-,-,,
53,KLH021a_0053,a,110,0.04255194018682573,144.38301004014232,144.42556198032915,ʻ,l,0,kaʻalekahi,35,144.25535421958185,144.88665759448477,-,-,,
54,KLH021a_0054,e,112,0.05929368714558336,144.47508964841546,144.53438333556105,l,k,0,kaʻalekahi,35,144.25535421958185,144.88665759448477,-,-,,
55,KLH021a_0055,a,114,0.054410513988784714,144.6446,144.69901051398878,k,h,0,kaʻalekahi,35,144.25535421958185,144.88665759448477,-,-,,
56,KLH021a_0056,i,116,0.12205759448477238,144.7646,144.88665759448477,h,sp,0,kaʻalekahi,35,144.25535421958185,144.88665759448477,-,-,,
57,KLH021a_0057,o,119,0.07688729860404919,145.7046,145.78148729860405,n,k,0,no,37,145.67232994748136,145.78148729860405,-,kona,,
58,KLH021a_0058,o,121,0.0927771810630702,145.905319259324,145.99809644038706,k,n,0,kona,38,145.78148729860405,146.17807022019363,no,mai,,
59,KLH021a_0059,a,123,0.08301116200379965,146.09505905818983,146.17807022019363,n,m,0,kona,38,145.78148729860405,146.17807022019363,no,mai,,
60,KLH021a_0060,ai,125,0.1813252745728846,146.2846,146.4659252745729,m,l,0,mai,39,146.17807022019363,146.4659252745729,kona,lākou,,
61,KLH021a_0061,ā,127,0.14579271309912656,146.55660973726614,146.70240245036527,l,k,0,lākou,40,146.4659252745729,147.04142282627998,mai,-,,
62,KLH021a_0062,ou,129,0.20682282627998916,146.8346,147.04142282627998,k,sp,0,lākou,40,146.4659252745729,147.04142282627998,mai,-,,
63,KLH021a_0063,a,132,0.06905970620482549,148.58236926723006,148.6514289734349,k,k,0,ka,42,148.54749062773266,148.6514289734349,-,kolu,,
64,KLH021a_0064,o,134,0.10055452575332424,148.76164547424668,148.8622,k,l,0,kolu,43,148.6514289734349,149.02393284326712,ka,o,,
65,KLH021a_0065,u,136,0.09417232664299036,148.92976051662413,149.02393284326712,l,o,0,kolu,43,148.6514289734349,149.02393284326712,ka,o,,
66,KLH021a_0066,o,137,0.1182671567328839,149.02393284326712,149.1422,u,n,0,o,44,149.02393284326712,149.1422,kolu,nā,,
67,KLH021a_0067,ā,139,0.12382269353111042,149.23924032749176,149.36306302102287,n,p,0,nā,45,149.1422,149.36306302102287,o,poʻe,,
68,KLH021a_0068,o,141,0.08369657558830568,149.50850342441169,149.5922,p,ʻ,0,poʻe,46,149.36306302102287,149.71918982453116,nā,keiki,,
69,KLH021a_0069,e,143,0.08698982453114468,149.6322,149.71918982453116,ʻ,k,0,poʻe,46,149.36306302102287,149.71918982453116,nā,keiki,,
70,KLH021a_0070,ei,145,0.1906441815118285,149.8522,150.04284418151184,k,k,0,keiki,47,149.71918982453116,150.25171588585195,poʻe,kāne,,
71,KLH021a_0071,i,147,0.09446976678864871,150.1572461190633,150.25171588585195,k,k,0,keiki,47,149.71918982453116,150.25171588585195,poʻe,kāne,,
72,KLH021a_0072,ā,149,0.1625344600578842,150.38092447676732,150.5434589368252,k,n,0,kāne,48,150.25171588585195,150.74156960917043,keiki,i,,
73,KLH021a_0073,e,151,0.12936960917042484,150.6122,150.74156960917043,n,i,0,kāne,48,150.25171588585195,150.74156960917043,keiki,i,,
