file,label,group,color,number
KLH032d_0358.wav,o,4,Green,3871
KLH032d_0359.wav,a,1,Red,3872
KLH032d_0360.wav,u,5,Olive,3873
KLH032d_0361.wav,u,5,Olive,3874
KLH032d_0362.wav,a,1,Red,3875
KLH032d_0363.wav,a,1,Red,3876
KLH032d_0364.wav,i,3,Black,3877
KLH032d_0365.wav,e,2,Blue,3878
KLH032d_0366.wav,a,1,Red,3879
KLH032d_0367.wav,u,5,Olive,3880
KLH032d_0368.wav,a,1,Red,3881
KLH032d_0369.wav,u,5,Olive,3882
KLH032d_0370.wav,u,5,Olive,3883
KLH032d_0371.wav,a,1,Red,3884
KLH032d_0372.wav,ā,6,Yellow,3885
KLH032d_0373.wav,e,2,Blue,3886
KLH032d_0374.wav,ai,11,Teal,3887
KLH032d_0375.wav,a,1,Red,3888
KLH032d_0376.wav,e,2,Blue,3889
KLH032d_0377.wav,u,5,Olive,3890
KLH032d_0378.wav,e,2,Blue,3891
KLH032d_0379.wav,o,4,Green,3892
KLH032e_0001.wav,ae,12,Navy,3893
KLH032e_0002.wav,e,2,Blue,3894
KLH032e_0003.wav,u,5,Olive,3895
KLH032e_0004.wav,a,1,Red,3896
KLH032e_0005.wav,a,1,Red,3897
KLH032e_0006.wav,e,2,Blue,3898
