,filename,vowel,word,start,stress,mahal_mean,mahal_median,edit
109,KLH057b_1255,au,pau,1723.023883,primary,6.848606144,0.803148957,
110,KLH057a_2195,o,ʻoe,931.1284091,primary,6.834161808,6.440357116,
111,KLH057a_1435,e,makemake,604.8168219,unstressed,6.770121273,6.634156722,
112,KLH057b_0100,i,hoʻokahi,52.92742663,unstressed,6.751982553,6.490712924,
113,KLH057b_1169,o,home,1690.977941,primary,6.739985949,4.969215066,
114,KLH057a_1806,e,poʻe,740.6806953,unstressed,6.709084098,6.57729748,
115,KLH057b_0960,a,ʻoiaʻiʻo,1594.483,unstressed,6.700111134,6.907669434,
116,KLH057a_3295,u,ʻumi,1341.223918,primary,6.663727035,7.958126966,
117,KLH057a_5028,e,keawemahi,2210.385016,unstressed,6.661469867,5.983727866,
118,KLH057a_1219,i,ʻumi,515.250552,unstressed,6.61726519,6.321415297,
119,KLH057a_2670,ā,iā,1111.518849,primary,6.542924736,5.843556862,
120,KLH057a_0922,i,ia,373.67,primary,6.532334077,6.32137749,
121,KLH057a_1325,i,iā,551.0523226,unstressed,6.526601723,6.450018674,
122,KLH057b_0795,i,hoʻohuli,329.8683939,unstressed,6.516367687,5.703157023,
123,KLH057b_0251,o,moana,124.1512141,unstressed,6.51165978,6.954411065,
124,KLH057b_0781,i,kuhikuhi,321.8400057,unstressed,6.449880349,6.334842014,
125,KLH057a_0647,i,kāʻili,279.4189578,primary,6.443491239,3.864670321,
126,KLH057b_0767,i,kiʻi,320.3559383,primary,6.442658853,6.432780044,
127,KLH057a_5795,i,ia,2514.006548,primary,6.425821815,6.517320453,
128,KLH057a_1793,u,puke,735.3695784,primary,6.378469574,4.125921051,
129,KLH057a_2023,e,poʻe,855.173,unstressed,6.375710939,6.008847962,
130,KLH057a_0166,i,iaʻu,137.705,unstressed,6.351154198,5.166501407,
131,KLH057a_1667,i,ʻumi,686.2726166,unstressed,6.338596736,6.22219966,
132,KLH057a_3403,au,au,1372.212276,primary,6.313190215,5.354098739,
