file,c11,c21,c31,c12,c22,c32,c13,c23,c33,c14,c24,c34,c15,c25,c35,c16,c26,c36
KLH057a_0159,351.6,1557,2086.2,38.7,41.1,-56.8,-18.5,-7.7,21.4,2.4,-6.2,-10.9,-12.1,4.1,12,3.5,-6.5,-5.7
KLH057a_0160,329,1269.1,2146,-1.3,203.7,3.6,-31.1,-33.3,53.2,-9.1,20.8,-17.7,-7.9,4.5,-29.9,-1.6,-4,-20.4
KLH057a_0161,425,982.8,2239.8,-7,85.3,11.1,-23,130.1,-47.1,-1.6,92.1,24.5,-1.9,77,-21.9,3.3,49.1,2.7
KLH057a_0162,396.4,876.5,2226,-7.6,10.1,-25.8,3.1,-5.3,-42.2,0.7,14.7,-0.3,-3.4,-2.9,-1.9,-0.9,9,5.2
KLH057a_0163,417.5,1505.1,2112.2,50,-345.7,-164.6,-1.2,-75.9,63.5,-3.5,-10.4,20.8,-11.1,2.9,-22.4,-0.1,-25.7,9.8
KLH057a_0164,282.5,1949.4,2433.7,17.5,-30.7,17.4,30.1,-34.3,-19.4,1.5,-12.8,-12.3,0.1,-18.5,-30.3,-4.6,-1.2,-32.9
KLH057a_0165,288.3,1887.4,2401.1,32.6,-98.8,-110.9,-11.9,-30.6,20.1,0.3,-1.4,-7.2,-1.1,-33.3,-23.5,0.3,29,-3.2
KLH057a_0166,408.7,1641.4,2275.1,-26.4,61.3,-26.6,6.8,0.9,27,-2.9,7.7,12,-4.7,-0.1,-13.3,-3.3,1.8,7.3
KLH057a_0167,333.4,1433.9,2161.4,-24.4,-16.5,-63.5,-59.3,-44.3,13.3,32.2,-23.3,-0.8,-6.7,-0.6,4.3,4.9,-3.5,-5.4
KLH057a_0168,336,924.6,2251.3,88,-72,1,-36.7,-25.2,21.4,0,-10.1,-4.9,4.8,-13.5,1.8,-7.2,-8.5,-10.4
KLH057a_0169,477,1108.2,2170,36.2,-130.7,83.1,-20.5,0.7,-18.5,-1.2,-8.9,-22.2,-11.4,1.6,12.8,2.3,1.9,-15.7
KLH057a_0170,357.8,1608.1,2241.1,56.9,-90,-15.6,-24.6,-20.8,26.2,9.9,-6.5,34.1,-2.2,-4.5,1.9,-0.6,8.6,27.4
KLH057a_0171,444.2,1186,2169.2,97.1,-47.7,-1.9,-56.3,14.2,-0.4,-16.3,-2.3,3.6,-21.7,-18.8,9.6,2.4,0.3,1.3
KLH057a_0172,407.6,1611.4,2034.5,1,-7.5,-57.4,-38.3,46.5,20.5,-10.8,-6.7,20,-3.4,-17.3,0.6,2.2,16.3,-2.8
KLH057a_0173,319.5,1630.6,2244.1,39.9,25,-4.5,3.5,-31.2,10,-0.6,0.9,10.5,-2.8,-7.1,-3,1.4,2,3.4
KLH057a_0174,391.6,1017.4,2217.1,-25.2,242.7,-49.9,-20.6,131.2,12.3,0.5,17.7,31.8,-7.4,25.6,20.3,1.4,16.5,10.2
KLH057a_0175,419.7,1383.5,2151.2,-23.4,-29.4,-69.6,-18.6,-1.6,-80.8,0.1,12.3,8.8,-5.9,-1.5,46.7,1.1,4.1,-14
KLH057a_0176,265.4,1881.1,2364,28.8,-300.7,-181.4,1.6,14.2,11.4,-2.8,-28.1,16.4,-1.1,-21.8,-7.5,0.6,17.2,-19.5
KLH057a_0177,304.3,1781.7,2278.1,30.7,8.8,-9,-29.3,-12.4,34.3,-10.8,9.7,-10.3,2.4,-6.7,20.2,-9.2,10.3,-4.7
KLH057a_0178,320.1,886.9,1906.8,5.3,-158.6,263.3,-5.6,-8.3,9.7,-4,-28.3,-74.6,-3.6,18.7,58.4,3.1,-1.4,-16.4
KLH057a_0179,434.7,1255,2284.6,-46.7,-125.2,-4.1,10.5,69.2,38.6,14.3,22,25,-9.4,-14.3,4.2,-3.4,7,5.5
KLH057a_0180,446.1,1152.1,2214.1,30.4,287.4,-0.3,-12.8,14.3,25.8,-4.6,32.2,33.3,-2.7,20.6,15.9,-1.5,20.8,-2.8
KLH057a_0181,363.4,706.6,2271.2,31.5,-84.7,-21.4,-2.4,93.2,22.8,6.3,-86.7,-18.9,-14.2,175.1,19.5,3.9,-84.1,-7.2
KLH057a_0182,476.8,1036.2,2182.6,89.2,-70.1,-18.6,-56.5,22.8,41.8,19.4,-28.1,-45,-13.3,11.9,44.3,7.9,-5.1,-28.8
KLH057a_0183,361.6,1640.4,2138.5,-1.2,120.3,134.3,-7.6,-62.2,-30,-4.8,34.7,84.5,-8.2,-34.3,26.5,-1.8,13.3,42.8
KLH057a_0184,414.7,1070.5,1840.2,10.7,-104.5,160.3,-5.3,4.6,67.7,-2.6,-4.7,-143.1,0.8,3.1,102.4,-3.3,0.9,-17.7
KLH057a_0185,398.3,1303.8,2170.1,20.6,19.5,-123.5,-14.6,-4.4,-24.6,18.2,-13.3,34.2,-11.7,1.5,14.9,8,4.8,29.2
KLH057a_0186,372.1,883.6,2169.7,67,124.1,-27,-21.5,15.5,-11.6,-6.4,-8.5,-26.9,-6.7,43.8,-22.4,5.9,-3.6,-6.1
KLH057a_0187,432.1,1411,2067.7,50.1,-63,-51.2,-62.6,24.2,5.3,28.8,16.6,-4.1,-15.2,-10.3,-7.8,9.2,24.8,29.5
KLH057a_0188,429.6,985.6,2216.6,11.2,90.1,-29,20.6,43.4,8.1,-23.1,8.1,-9.2,-4.1,12.9,5.8,1.2,3.6,2.8
KLH057a_0189,372.2,1260,1909.8,13.4,17.8,77,-4.2,15.3,21,-3.9,-6.1,1,0.8,-2.8,5.6,-1,12.2,2.3
KLH057a_0190,368.2,961.3,2036.8,23.7,134.6,-27,-6.9,17.5,0.6,4.8,2.9,13.1,-11.1,19.4,-9.3,9.1,-9.6,0.8
KLH057a_0191,615.2,1110.2,2128.3,-70.3,-330.1,110.1,-50.5,-59.5,4.3,2.2,-57.4,-2.5,-19.1,-4,8.6,7.5,-36.9,9.8
KLH057a_0192,411.4,1575.4,2167.4,61.3,41.2,9.3,-0.9,-26.7,-55.4,10.8,-9.3,-4.6,-9.5,-3.1,1,8.8,-2.5,4.5
KLH057a_0193,344.6,1652,2199.7,-14.1,-73.8,-64.5,-9.6,3.6,-18,5.1,-9,-3,-1,-16.4,-10.9,2.1,-3.8,-12.6
KLH057a_0194,327.6,1770.9,2470.9,3.3,-10.8,-41.9,3.4,-18,-70.1,-3,-5.7,-27.3,1.3,-24,-39.7,0,-1.5,-17.8
KLH057a_0195,475.4,1492.4,2195.7,-65.3,235.8,89.9,-54.7,-1.4,90.9,12.8,2.5,23.6,-10.7,7.7,22.7,-6,10.5,14.3
KLH057a_0196,385.9,1195.2,2238.9,42.5,-3.3,20.5,-12.1,-7.5,33.7,5.4,9.1,14.6,-0.4,6.4,18.3,-5.1,38.6,-11.2
KLH057a_0197,487.6,1318.8,2205.5,32.6,-229.1,44.6,-94.9,-2.7,2.6,26.3,-18.5,-12.4,-5,12.1,-3.6,15.2,27.5,14.8
KLH057a_0198,288.3,692,2105.1,-59.3,186,-33.3,-8.1,95.2,19.3,7,-46,4.8,-2.5,64.9,15.2,-0.7,-4.4,12.7
KLH057a_0199,332.9,758.2,2179.2,-19,-1.4,-15.6,12.9,15,-8.3,0.4,-44.8,1.7,2.6,-9.6,-22.7,-1.9,8.8,-15.6
KLH057a_0200,496.6,989.5,2220.6,-12.2,-13.7,-41.1,-24.2,-56.4,17,-15.1,-9.1,-6.6,-9.1,-19.4,3.8,-1.3,0.8,5.8
KLH057a_0201,450.8,802.9,2261.9,67.7,-26.4,29.1,-33.2,73.6,-2.4,13.8,-84.6,11.9,-11.5,66.6,-26.3,10.3,-42.9,2.7
KLH057a_0202,315.9,1604.7,2002.3,9.6,106.4,97.1,-9.7,-51.1,1.6,-8,5.9,4.6,-9.2,-5.8,0.3,0.1,0.2,8.2
KLH057a_0203,317,1754.8,2245.2,-10.6,104,37.2,-0.9,-87.7,-37.1,-6.8,39.8,-20.9,1,-6.5,7.6,-9.6,10.5,17
KLH057a_0204,392.1,1156.9,2170.5,-17.6,174.7,-37.1,-10.9,67.4,31.9,2.8,0.8,-1.9,-11,4.1,7.2,1.2,1.4,-23
KLH057a_0205,373.2,1569,2171,54.9,-352.9,-144.4,-8.4,-46.9,97.7,36.1,-69.9,-125.7,3,21.5,72.2,-19.2,-32.8,-56.1
KLH057a_0206,449.8,963.5,2058.5,-6.3,-96.4,78.4,-19.4,-68.4,-20.2,5.3,2.6,-29.2,-4.8,-15.1,-30.2,1.1,0.8,-8.6
KLH057a_0207,342,1626,2207,4.7,64,22.7,2.5,-30.3,-67.9,-3.1,46.4,50,-5.9,-11,-22,-5.5,19.4,34
KLH057a_0208,344,1615.7,2076.2,5.3,43.6,52.9,-4,-15.3,14.2,-3.5,24.5,43.2,-5.5,-4.8,-43.9,-4.3,20.5,-22.9
KLH057a_0209,458.1,1474.8,2132.7,39.5,-326.1,-138.8,-25.1,-50.2,75.8,0.8,-20.4,-17.4,-12,-14.8,-7.8,-4.2,-15.9,-8.3
KLH057a_0210,277.7,1930.6,2457,6.8,-35.9,-4.9,1.1,-4.3,3.7,-0.5,-9.7,-0.6,0.5,-2.8,-0.8,0.1,-0.8,-0.3
KLH057a_0211,378.8,1505.9,2102.1,-3.7,122.5,15.1,5.3,-14.4,26.1,1.1,-4,1,-1.2,1.9,6.3,1,3.7,1.2
KLH057a_0212,298.2,1135.3,2174.1,37.4,-2.3,-25,8.5,-3.8,40,-5.5,-3,22.6,2.9,11.7,16.4,-1.6,-0.1,-17.9
KLH057a_0213,344.6,833.1,2182.7,-1.7,130.8,-15.5,-23,90.4,15.7,-1.2,-39,-31.6,-8.9,40.9,46.8,-4.8,-33.9,-24.7
KLH057a_0214,442.5,995.6,2120.1,26.6,-70.5,127.6,-29.7,10.1,-35.7,12.3,25.4,24.2,-9.1,-4.7,-12.1,-2.2,4.6,9.5
KLH057a_0215,557.1,1107.2,2262.6,-19.2,10.9,-3.8,-9.5,-5.7,17.9,-6.5,-21.1,0.4,-8,1.6,1.4,-7,-6.9,-13.1
KLH057a_0216,443.2,990.8,2245.8,114.1,90.2,4.8,8.7,19.4,0.6,23.1,23.6,-7.1,-2.5,-15.5,-17.6,-4.6,6.9,-32.1
KLH057a_0217,534,1297.9,2235.7,-47.9,-129.7,-20,-114,-39.2,-18.3,-69.4,-36.7,8.9,-65,-16,-8.5,-41,-24.8,3.3
KLH057a_0218,306.9,1881.5,2391.6,59.2,-106.2,-142.1,24.6,-23.2,14.6,16.2,-13.5,-47.6,3.7,-17.2,-4.3,-3.7,-17.3,-19.7
KLH057a_0219,286,1924.7,2348,-1.7,46.1,190.8,-18.8,-14.1,7.5,1.4,-4.8,-6.2,-5.8,26.5,19,2,5.4,-6.1
KLH057a_0220,345.6,873.1,2204.9,4.6,32.5,-42.1,-13.2,15.7,-11.7,-8.2,8.3,-3.6,-4.3,-3.9,-13,-2.8,0.1,-16.7
KLH057a_0221,322.4,1001.3,2240.6,13.5,-159.8,64.7,-1.5,50.6,-33,6.9,-8.6,1.9,-1,-2.4,12.3,-0.6,36.8,-17.5
KLH057a_0222,313.1,1818.8,2142.9,-9.7,-31.7,-11.2,7.7,-82,-5.2,-17.2,8.7,8.3,-4.8,-19.1,-4.9,-9.9,2.6,13.2
KLH057a_0223,521.6,1317.3,2156.3,-38.2,131,-60.5,-29.4,39,43.7,-19.7,-0.6,-2.2,-8.8,1.2,-9.2,-2.8,-8.3,2.6
KLH057a_0224,341.2,1504,2177.8,29.7,22,2.1,-68,-21.8,77.5,-3.7,-26.6,-16,1,-7.8,-3.3,4.3,-15.1,-14.9
KLH057a_0225,382.5,1692.9,2065.8,8.2,24.5,-34.7,0.3,3.4,11.9,-3.2,-15,-16.1,-1.1,0.1,-13.6,0.8,-1,-1.6
KLH057a_0226,385.3,1807,2227.4,-2.4,-63.1,-12.4,-5.1,-41.8,4.8,8.6,18.6,2.2,-4.2,22.4,2.1,-0.5,8.1,-12.4
KLH057a_0227,280.4,1921.5,2251.3,19.2,-46.6,118.2,5.6,-47.4,-40.5,0.9,-2.3,16.9,1.3,2.4,-19.1,-2.3,-2.2,8
KLH057a_0228,336.4,886.5,2224.8,-7.5,52.8,-103.8,-4.9,93.7,41,-1.7,-41.1,19.6,-0.3,-7.4,-40.8,-4.3,21,31
KLH057a_0229,313,1005.4,2241.8,54.1,152.7,-3.7,-28.4,307.5,21.1,-4.7,142,20.3,-5.6,49.9,13.5,-19.7,-2.9,-8.6
KLH057a_0230,271.8,2005.7,2505.6,7.3,39.7,-19.2,-0.9,2.3,10.7,5.4,19.7,-8.2,-0.9,20.1,7.3,5.4,22.6,0.5
KLH057a_0231,290.5,1786.3,2262.7,-27.3,141,344.1,-0.5,-30.6,0.1,5.5,47.6,58.4,0.4,-15.5,-4.6,0.5,-4.1,15.6
KLH057a_0232,336.3,1008.8,2111.7,32,293.3,42.7,-35.3,165.3,61.1,10.2,-75.4,-22.5,-17.2,-54.6,-11.7,-7.9,-40.3,-10.2
KLH057a_0233,385.2,1037.7,2155.7,5,119.6,22.2,-7.2,-15.3,21.1,5.5,6.9,16.8,-7.2,-29.9,-13.8,9.1,-20,-17.1
KLH057a_0234,445.9,1212.3,2289.7,1.5,-262.3,-121.9,27.5,69.3,55,-34,40.4,4.3,-84.9,-100.7,-43.9,118.3,140,52.6
KLH057a_0235,479.4,1169.3,2230.8,55.4,211.6,68.9,-61.9,-18.3,16.8,-3.9,-4.2,5.2,-21.8,-18.2,-7.1,-1.5,-15.1,-4.2
KLH057a_0236,379.1,785.5,2210.9,30.7,-9.6,27.7,-20.6,56.9,-27.7,4.9,33.1,14.1,-1.3,22.4,-15.4,-5.1,23.3,30.9
KLH057a_0237,506.6,1058.9,2055.3,110.7,-60.3,17.3,-40.4,12.8,-12,-10.1,-42.7,-43.3,-8.8,-10,11.1,1.4,1.1,-11.3
KLH057a_0238,354.6,1766.9,2195.8,-41.8,162,150.9,-5,-90.2,-42.1,-16.1,59.1,4.7,-24,-36,17.2,-10.6,62.1,-1
KLH057a_0239,250.8,1134.7,2142.3,13.7,43.9,-109.2,-15.2,91.8,92.2,-4.8,10.5,12.6,-4.9,9.8,14.1,2.7,-31.5,-10.8
KLH057a_0240,366.3,829.5,2144,-20.4,64.6,-32.8,-19,13,-20.5,-14.6,-9.7,11.1,-9.2,2.5,-5.6,-5.8,7.1,-1.4
KLH057a_0241,294.7,798.5,2175.8,67.4,-39.7,57.9,9.5,72.9,-7.4,10.6,-73.4,-42.3,0.1,36.9,-18,-4.2,-38.6,22.2
KLH057a_0242,270.7,1022.2,2115.9,56.8,-62.1,-39.3,-11.3,128.4,-65.9,-14.8,-10.1,96.1,-9.3,96.8,89.7,0,-13.9,-21.7
KLH057a_0243,394.5,1129.7,1928.9,-8.8,-21.4,226.5,-29.9,62.6,11.5,2.5,14,-41.2,-3.3,48.7,35.6,3.7,29.8,-26.3
KLH057a_0244,341.4,1324.1,2217.1,76.4,-3.9,8.2,-49.9,-51.2,42.6,-1.3,-4.2,-26.6,-2.6,7.5,18.7,-6,-16.1,-22.6
KLH057a_0245,528.8,1264.2,2037.8,56.8,-54.8,-1.3,-15.6,30.5,13.2,4.5,-9.7,-14.6,-6,-15.5,-17.1,0.4,-12.5,7.5
KLH057a_0246,369.9,1459.7,2195.6,40.7,48.3,63,-21,-5.9,25.8,7.7,6.6,-49,-8.1,17.9,12,8.6,-9.9,-28.6
KLH057a_0247,318.7,900.7,2097.2,-10,74.8,-115.4,-21.2,37.6,-48.4,-18.1,22,5.3,-12.1,3,0.5,-7.4,9.1,-4.7
KLH057a_0248,339.8,830.4,2298.6,-1.5,13.9,-92,-25.3,193.2,58.4,16.8,-63.3,4.5,-11.2,45.1,-27.6,6.4,-161.4,-17.3
KLH057a_0249,387.4,1214.7,2161.8,-21.7,-138.2,-78.8,2.4,-22.2,85,1.8,6.5,11.1,-4.2,14.7,-11.5,7.6,11.5,20.1
KLH057a_0250,398.7,1142.7,2242.8,-9.2,125,67.8,-12.1,-18.9,-34.3,-4.8,18.3,-14.5,-1.6,5.5,13.9,-1.7,-8.8,0.9
KLH057a_0251,444.5,1201.2,2017.6,15.2,-183.2,12.4,-13.4,38.3,43,5.7,9,6.1,-6.8,-19.9,11.4,4.6,9.9,9.8
KLH057a_0252,334.6,1811.7,2363.6,12.3,25.3,48.3,1.8,-19.1,0.7,-4.6,-16.4,7.5,-7.1,-1.5,11.3,1.9,9.5,12.3
KLH057a_0253,443.3,1204.8,2099.4,22.4,62.1,-85.8,-7,101.8,0.7,28.4,13,-34.8,-10.1,44.8,57.8,-10.1,-6.4,-25.6
KLH057a_0254,519.2,1315.6,2007,1.7,-78.7,-31.7,-19.8,22.2,13.3,24.1,10.4,20.2,-1.7,14.1,-9.5,9.3,7.5,-6
KLH057a_0255,462.8,1605.4,2122.8,85.8,-99.7,-47.6,-3.3,36.8,24.5,7.6,2.5,-6.2,-0.5,9.4,6.2,-9.4,-11.3,-2.3
KLH057a_0256,344.3,1821,2332.7,-10.1,40.6,-3.1,14.8,-43.6,-64.8,-6.8,19.9,16.6,2,-7.2,-30.9,3.9,-6,6.9
KLH057a_0257,430.5,1583.7,2141.4,-39.9,116.6,106.6,-6.4,4.2,-16.5,0.9,16.3,15.9,2.2,-6.5,3.3,0.2,-6.2,-7.4
KLH057a_0258,394.7,1019.8,2089.6,23.9,152.5,18.7,39.4,232.4,-63.6,-4,-51.1,19.2,-6.2,48.7,-25.2,-6.6,-20.9,-11.8
KLH057a_0259,420.6,1552,2152.3,17.9,-95.1,-78.2,-30.6,-8.4,-37.5,9.6,-25.4,-13,-17.8,-1.9,-34.1,7.3,-4,-10.3
KLH057a_0260,371.2,1530.2,1989.5,45.3,-147.9,16.8,-55.4,55.1,16.9,12,-2.3,-3.3,-27,-3,17.6,-6.3,-13.4,0.3
KLH057a_0261,263.7,1978.2,2563.3,-38.7,-25.3,41.6,7.7,-3.5,36.8,-22,-3.4,-19.9,5.4,-11,0.6,5.4,-15.1,-8.7
KLH057a_0262,307.5,2054.9,2596.4,12.6,-2.9,2.8,1,-43.9,-7.6,2.2,26.5,49.8,3.1,12.8,18.5,-0.3,-24.3,18.2
KLH057a_0263,314.3,1954.6,2549,-46.4,95.7,122.1,10.3,-34.6,-38.3,-21.2,42.6,21.6,-10.7,-7.9,-22,-17.5,1.1,5.3
KLH057a_0264,395.6,1564.7,2154.5,7.5,210.8,135.5,-7.7,-50.7,12.9,4.4,14.2,-21.7,-2.3,-6.2,21.7,2.3,11.6,-5
KLH057a_0265,400.8,1557.5,2181.1,5.9,-145.1,-64.5,22.3,-197.2,-133.7,-12.2,-61,39,-12.4,-52.7,1.1,-16,-12.8,18.8
KLH057a_0266,402.9,1127.9,2117.4,35.5,165.6,-18.3,22.1,163.7,10.4,2.9,-19.7,-31.3,3.8,17,10.9,-4.4,21.5,-9.5
KLH057a_0267,414.4,1249.4,2194,-8.1,-29.4,-22.3,5.4,-18.9,-16.7,0.3,2.9,7.5,1,-4.8,0.7,-0.2,1.1,5.7
KLH057a_0268,274.1,1861.1,2269.8,13,-55.5,-1.7,-35.1,-23.9,-40.5,-7.7,81.8,61.9,-7.2,-44.1,-13.9,-3,21.4,-40.1
KLH057a_0269,391.3,934.8,2192.3,26.9,134.9,-107.4,-0.5,30.6,-4.9,9.8,-2.9,-20.3,-9,6.8,-24.5,-0.2,9.9,12
KLH057a_0270,442.1,1104.5,2227.8,-19.4,-130.3,56.5,-24,-9.4,-3.3,-1.8,-11.7,-1.2,0.2,7.6,7.3,5.2,1.7,25.1
KLH057a_0271,347.6,1645.7,2243,65.7,-95.4,-45.3,-34.8,-48.7,13,10.2,-8.2,-12.5,-0.2,-43.9,-2.1,-3.9,-13.4,-32
KLH057a_0272,302.6,765.8,2200.9,-4.1,49.6,-9.1,-12.6,21.4,40.4,-7.1,10.2,30,-9.4,11.2,17.6,-0.7,11.2,13.1
KLH057a_0273,296.7,741.9,2222.2,-31.9,-9.7,6.6,24.8,19.5,-21.6,-7.5,-5.1,11.6,4,-2.3,9.5,-4,-8.6,-3.5
KLH057a_0274,435.4,878.4,2100.5,-13.1,24.2,-10.3,-41.3,-33.9,39.9,-7.8,16.4,-30,-12.4,12.5,16.7,0.1,-3.3,-8.1
KLH057a_0275,364.8,1675.2,2177,-6.7,-140.2,-26.5,-15.2,-77.9,-52.6,-2.4,-43.9,-52.1,-11.2,-38.4,-31.7,5.7,-19.2,-39.6
KLH057a_0276,409.8,847.1,2155.5,1.4,24.2,-69.3,-67.9,-19.6,57.6,-2.6,13.6,44.5,-14.2,16.9,22.9,6.4,-16,15.3
KLH057a_0277,369.9,1095.1,2055.3,-45.2,-82.3,42.5,-15,-24.1,-7.8,6.2,-5.9,16,-3,-0.8,-2.9,-5.2,-5.3,4.3
KLH057a_0278,369.7,1107.1,2059.9,43.8,83.2,-39.1,-12.2,16.1,-17.5,24.4,-7.6,34,-10.5,14.5,-47.3,-1.7,14.9,9.8
KLH057a_0279,326.6,822.1,2213.3,-2.1,21.8,-38.9,-10.3,23.8,-18.9,3.4,-10.4,-4.3,-8.9,-0.7,13.7,3.8,25,6.5
KLH057a_0280,297.8,741.5,2236.8,-16.5,38.5,10.9,3.6,-2.2,3.5,6.3,15.9,-28.6,5.1,4.6,12.3,3.3,-5.2,-4.7
KLH057a_0281,412.1,812.5,2256.2,80.2,62.4,-8.8,-48.3,220.4,33.5,18.8,34.8,11.8,8.5,117,16.5,-19.6,142.5,-11.9
KLH057a_0282,340.9,963.2,2094,-4.1,-168,92.9,-26,50,28.9,-5.8,2.3,50,-4,61.5,-16,2.2,15.9,-29.3
KLH057a_0283,325.1,1841.1,2276.9,4.3,-57.5,-162.7,0.7,-64.7,-84.6,7.9,-0.3,7.8,-7.4,-14.2,-22.9,-4.6,-2.6,2.6
KLH057a_0284,313.6,1789.5,2303.1,58.3,-33.9,-11.5,-34.6,-50.4,-6.5,-22.8,-20,5.3,4.6,-15.7,-3.3,-3.1,-12.9,-2.1
KLH057a_0285,614.7,1140.4,2007.9,12.2,-47.8,52.9,-42.4,23.9,-33.4,-10.6,-6.6,-3.3,-38.8,-8.7,20.3,-8,-18,-4.5
KLH057a_0286,277.4,1980.7,2459.6,22.8,-116.9,-88.8,7.5,37.1,30.2,-0.3,-3.1,38.5,2.6,7.5,-8,0.4,5.8,-15.1
KLH057a_0287,382.1,1642.3,2160.5,-19.4,200.6,152.5,-8.2,-37.6,39.3,-7.9,21.4,31.2,2.2,-0.7,-8.3,-2.7,-0.8,-10.6
KLH057a_0288,458.8,1172.8,2054.7,-17.1,139.7,-31.7,-9.1,16.6,-3.6,-11.4,12,-4.7,-1.6,10.9,-4,-1.2,16.8,-1.3
KLH057a_0289,335.3,910.1,2189.1,94.6,-23.6,-38.6,20.5,7,41,9.5,19.7,-21.4,0.1,-7.8,-41.3,3.2,-8.5,35.4
KLH057a_0290,358.4,1718.2,2209.7,-71.8,70.4,-18.7,-16.9,16.8,-11.5,13.2,-5.6,-70.8,-23.8,19.3,-11.7,1.8,-4,23.8
KLH057a_0291,440.7,1197,2213.7,3.5,277,27.4,-32.6,-20.7,29.2,-12.7,30.1,4.9,-16.5,4.4,13.2,-10.8,3.1,-12.1
KLH057a_0292,316.2,932.5,2266.7,59.5,-207.5,-27.5,33.6,-27.1,-10.5,0.7,-38.8,12.6,17.6,46.3,-28.2,3.2,-5.5,1.2
KLH057a_0293,380.4,921.6,2116.1,-3.7,-73.8,10.1,4.3,-18.4,-41.9,-4.6,43.6,39,-5.8,-8.1,-26.3,-2.8,20.8,-3.5
KLH057a_0294,393.9,1523.9,2120.1,39.3,-331.3,-181,1.4,-73.1,66.4,-0.2,-27.7,21.4,-7.9,-13.9,-17.7,3.9,-8,-24.7
KLH057a_0295,455.4,1363.9,2145.9,-3.5,68.8,-2.1,-30.5,56,-10.8,-13.2,9.9,-1.9,-6.9,-11.1,-3.3,5.9,28.2,30.2
KLH057a_0296,382.4,1093.5,2096.2,17.1,195.5,-26,-20.7,29.8,-34.8,16.5,-2.1,-13.9,-5.7,7.2,17.1,2.7,14.4,-12
KLH057a_0297,379.1,1447.8,2246.3,-10,18.5,77.9,-27.3,-14.3,-17.7,12.7,-25.3,7.4,-5.1,20.6,-14,7.5,9.7,-6.5
KLH057a_0298,393.6,1208.3,2209.2,8.8,142.6,-7.8,-21,-11.5,-60.9,-3.8,-9.4,-68.4,-13.6,-1.1,7.1,-1.6,-1.6,16.2
KLH057a_0299,474.5,925.7,2244.6,20.2,9,94.3,-40.9,4.2,-124.5,-12.6,-42.6,24,-13.3,-3.1,-21,-11,-16.4,3.4
KLH057a_0300,341.5,1650.1,2203,41.4,-169.2,-116.5,-3.1,-61.1,-65,-4.1,-49.7,-79,-3.2,-21.3,-80.6,-7.5,-45.2,-58.6
KLH057a_0301,501.9,1191.6,2046.2,14.5,34.8,72.4,-42.2,-0.9,-70.7,0,1.5,21,-15,3.8,-14.9,-7.8,0.5,14.2
KLH057a_0302,447.9,1132.4,2123.9,1.8,89.4,113.9,-17.2,-42.6,26.4,9.5,19.7,13.5,-9.9,-7.7,-12.6,-13.5,11,-7.5
KLH057a_0303,384.6,853.2,2014.6,0.5,-114.2,41.1,4.7,83.2,-6.8,6.3,-23.5,-1.6,6.8,19.4,-3.6,4.1,-4.9,6.4
KLH057a_0304,394.8,1389.7,1948.7,-4.6,-150.8,-8.8,1.1,-67.9,-7.8,-2.3,-10.3,-1.3,0.3,-7.9,5.5,-0.1,1.9,-2
KLH057a_0305,403.7,1375.3,2122.7,18.8,92.1,-86,-15.2,-20.2,-42.6,6.6,18.1,11.2,-4.5,-4.5,-9.4,1.2,0.7,-7.5
KLH057a_0306,507.2,1142.5,2180.2,25.5,-1.1,0.8,-39.8,10.2,-0.2,-1.8,-14.6,-3.4,-23.5,9.2,-5.2,15.3,-5.4,4
KLH057a_0307,385.7,876.5,2096.3,0.5,-78.4,-6,-6.9,5.8,-14.9,-12.7,-42,-10.7,-3.6,3.8,-13.9,-7.9,-3.6,-9.6
KLH057a_0308,390.1,1715,2211.9,70.9,-131.8,-153.8,37,-135.3,-108.2,-1.9,-48.1,31.3,-4.4,-22.7,6.5,-13.7,17.7,-20.6
KLH057a_0309,362.8,1654.3,2215.3,12.7,104.3,26.6,-13.2,-11.9,3.5,5.7,-3.4,0.4,-3,-4.1,3.2,1.8,-5.4,-0.9
KLH057a_0310,389,1301.8,2152.6,4.8,38.4,83.6,-3.5,0.7,33.3,-3.1,-8.4,-42.7,3.8,6.6,22.6,-1.6,-0.3,-9.8
KLH057a_0311,495.5,1182.4,2225.3,30.5,-58.5,-30.9,-38.9,18.2,30.9,-15,-17.6,-3.1,-7.3,5.5,8.6,1.9,-6.6,-8.8
KLH057a_0312,346.6,1050.3,1975.2,22,-161.9,58.1,-8.4,62.3,7.6,-6.1,-40.6,12.2,-6.3,-2.4,18,-1.8,-21.8,-12.8
KLH057a_0313,261.5,1814,2226.8,37.3,-182.3,-194.3,7.4,-57.6,49.5,2.7,-25.3,-6,2.8,-22.7,-93,1.2,-2.4,38.9
KLH057a_0314,306,1121.3,2096.6,23.9,70,-46.4,-5.9,87,-8.1,10.5,1,-3.7,4.2,-13.5,4.4,1.2,5.5,-14.9
KLH057a_0315,347.3,1385,2214.2,55.9,-660.2,-66.2,-7.4,-86.9,149.7,-1.4,82.6,5.4,-5.7,15.3,-31.7,-0.7,-40.4,-7.5
KLH057a_0316,291.8,1814.7,2278.1,14.4,61.6,48.9,-3.7,-25.6,-20.3,-7.2,5.7,1.3,-18.1,-17.4,-8.7,-7.1,2.3,-5.3
KLH057a_0317,371.9,1088.7,2162.9,-14.1,332.3,14.2,-56,7.5,21.7,18.1,22.1,26.2,-8.7,-10.4,9.6,0.2,-9.8,14.3
