Speaker,word_unique,vowel,syllable_number,word_syllables,stress,syllable_stress,Moras,length,f0_reaper,f0_praat,intensity,raw_duration,duration,f1,f2
HM,kapa40.2418379527365,a,-2,2,primary,Primary Stressed,1,short,108.089781111111,95.1969670826901,66.3,61.4791423935159,-2.789057309766291,-0.580797532405121,0.10513531943911
HM,kapa40.2418379527365,a,-1,2,unstressed,Final Unstressed,1,short,NA,NA,56.4,41.7355455227408,-3.176402102655703,-0.789304401653871,0.310648639377049
HM,kapa429.0609,a,-2,2,primary,Primary Stressed,1,short,117.23446275,111.916155656528,80,62.76209066516,-2.7684040396077676,-0.57802405807651,0.0582234297005124
HM,kapa429.0609,a,-1,2,unstressed,Final Unstressed,1,short,113.712149166667,86.5570129268185,70.5,56.690181816009,-2.8701542434538725,-0.80573979240476,0.118538592990797
HM,kapa440.778953644368,a,-2,2,primary,Primary Stressed,1,short,117.434950625,111.759928958536,69,64.9287850362157,-2.734464224538618,-0.590895725847649,0.260507660407383
HM,kapa440.778953644368,a,-1,2,unstressed,Final Unstressed,1,short,104.822205833333,99.6872290061161,67.45,55.6100065890632,-2.889392119295651,-0.542494636922023,-0.066905222169436
LV,kapa441.4521,a,-2,2,primary,Primary Stressed,1,short,217.241379,196.32610194928,73.7,31.795490157321602,-3.448430818205415,-0.627138434192295,0.22572682226854
LV,kapa441.4521,a,-1,2,unstressed,Final Unstressed,1,short,174.67236020000001,164.261027952928,70.6,53.238960263343,-2.9329648148844103,-0.760560363733133,0.240637957538449
LV,kapa466.037335152483,a,-2,2,primary,Primary Stressed,1,short,NA,181.838637991497,74.3,30.5047610463589,-3.48987250767047,-0.634058877036869,0.157829739101021
LV,kapa466.037335152483,a,-1,2,unstressed,Final Unstressed,1,short,NA,NA,NA,32.2240251600192,-3.435042981661186,-0.86864886237658,0.457325708509788
HM,kapa473.484475104605,a,-2,2,primary,Primary Stressed,1,short,144.593785666667,145.459727158426,77.7,48.871128521852796,-3.0185684756431286,-0.559141870355179,0.197043906057379
HM,kapa473.484475104605,a,-1,2,unstressed,Final Unstressed,1,short,140.78497325,128.028814939828,73.25,51.4403813076001,-2.9673317864130597,-0.743191538178277,0.170115984054299
HM,kapa496.0839622094,a,-2,2,primary,Primary Stressed,1,short,145.609654888889,148.071551876767,77.2,78.0744534474138,-2.5500923761908267,-0.532170753580387,0.112227111649004
HM,kapa496.0839622094,a,-1,2,unstressed,Final Unstressed,1,short,135.286192882353,135.010292668111,75.3,110.60822691979399,-2.201760808213688,-0.581206045830468,0.0110831927787194
HM,kapa538.674255894265,a,-2,2,primary,Primary Stressed,1,short,119.554738666667,120.504230452892,76.4,77.1593013923848,-2.561883144998235,-0.587353858136082,0.104641532909448
HM,kapa538.674255894265,a,-1,2,unstressed,Final Unstressed,1,short,126.908554,94.5632585497131,72.3,80.052775194531,-2.525069171876371,-0.753138025472001,0.230695251311459
