"","Speaker","filename","word","word_unique","vowel","syllable_number","word_syllables","stress","syllable_stress","Moras","length","f0_reaper","f0_praat","intensity","duration","log_duration","f1","f2","syll_comp"
"1129","DK","KLH063a_1552","wahine","wahine686.731905509996","i","-2",3,"primary","Primary Stressed",1,"short",138.35932,143.873785369793,77.5,41.8105223830025,3.73314803950239,-1.31324978034188,0.393606164424746,"-2_3"
"1130","DK","KLH063a_1553","wahine","wahine686.731905509996","e","-1",3,"unstressed","Final Unstressed",1,"short",153.5470901,146.483946414969,71.45,67.9749528278535,4.21913929655512,-1.23783015151603,0.662021524909782,"-1_3"
"1131","SB","KLH033d_0089","wahine","wahine81.5056379309341","a","-3",3,"unstressed","Antepen. Unstressed",1,"short",176.881724,176.610035657825,75.5,45.785089045566,3.8239584714211,-0.646666211731958,0.316039653507342,"-3_3"
"1132","SB","KLH033d_0090","wahine","wahine81.5056379309341","i","-2",3,"primary","Primary Stressed",1,"short",186.765851625,187.107247590357,72.8,53.0614711685189,3.9714510748333,-1.23043071195503,0.635590203700924,"-2_3"
"1133","SB","KLH033d_0091","wahine","wahine81.5056379309341","e","-1",3,"unstressed","Final Unstressed",1,"short",168.71982,165.041908491984,75.4,52.9981959826671,3.97025787490993,-1.25490175360654,0.664591990561709,"-1_3"
"1134","LV","KLH032d_0186","wahine","wahine88.0439","a","-3",3,"unstressed","Antepen. Unstressed",1,"short",161.447207888889,158.997345737191,68.2,69.9142103828905,4.24726892447052,-0.745783910609338,0.326307808743992,"-3_3"
"1135","LV","KLH032d_0187","wahine","wahine88.0439","i","-2",3,"primary","Primary Stressed",1,"short",161.639132888889,163.033154144599,67.2,60.0000000000023,4.09434456222214,-1.13413996151988,0.80703343245925,"-2_3"
"1136","LV","KLH032d_0188","wahine","wahine88.0439","e","-1",3,"unstressed","Final Unstressed",1,"short",164.475289285714,163.390136414875,62.25,54.8547818947469,4.00468936422923,-1.25862479344228,0.727234181877605,"-1_3"
"1137","AA","KLH057a_0171","ʻakahi","ʻakahi138.7997614","a","-3",3,"unstressed","Antepen. Unstressed",1,"short",108.353806,108.544176414085,65.45,55.322098,4.01317243087859,-0.592680962351051,0.145494347457099,"-3_3"
"1138","AA","KLH057a_0172","ʻakahi","ʻakahi138.7997614","a","-2",3,"primary","Primary Stressed",1,"short",124.4700868,117.182044486223,73.2,40.133356,3.6922078089905,-0.82120938923032,0.440008852516232,"-2_3"
"1139","AA","KLH057a_0173","ʻakahi","ʻakahi138.7997614","i","-1",3,"unstressed","Final Unstressed",1,"short",109.2941835,108.722560862168,71.45,30,3.40119738166216,-1.11494612052168,0.484757533094041,"-1_3"
"1140","LV","KLH032a_0001","ʻakahi","ʻakahi90.5411","a","-3",3,"unstressed","Antepen. Unstressed",1,"short",27.222221,NA,NA,50.0340087672697,3.91270294955913,0.118259436711527,0.446385250336604,"-3_3"
"1141","LV","KLH032a_0002","ʻakahi","ʻakahi90.5411","a","-2",3,"primary","Primary Stressed",1,"short",155.583293285714,148.8456524784,71.15,68.4449040489312,4.22602910117537,-0.367430213782921,0.574071937437731,"-2_3"
"1142","LV","KLH032a_0003","ʻakahi","ʻakahi90.5411","i","-1",3,"unstressed","Final Unstressed",1,"short",150.874262666667,74.7617865406403,69.4,90.061215781077,4.50048961446115,-1.32105219202244,0.802274133708201,"-1_3"
"1143","DK","KLH063a_1584","ʻaneʻi","ʻaneʻi692.157942494683","a","-3",3,"unstressed","Antepen. Unstressed",1,"short",133.4091432,133.412841779749,75.1,44.7430069247048,3.80093516267046,-1.10963809994492,0.237572290808725,"-3_3"
"1144","DK","KLH063a_1585","ʻaneʻi","ʻaneʻi692.157942494683","e","-2",3,"primary","Primary Stressed",1,"short",NA,NA,69.7,30.0000000000864,3.40119738166504,-1.24699006239692,0.512473922170646,"-2_3"
"1145","DK","KLH063a_1586","ʻaneʻi","ʻaneʻi692.157942494683","i","-1",3,"unstressed","Final Unstressed",1,"short",138.979522875,141.28628617022,69.5,52.2471572204495,3.95598548210067,-1.2194647064174,0.575956965687842,"-1_3"
"1146","AA","KLH057b_1283","ʻapaka","ʻapaka1730.362303","a","-3",3,"unstressed","Antepen. Unstressed",1,"short",108.070254857143,102.798908289375,71.4,50.029237,3.91260757453433,-0.298039429135712,0.102320932805489,"-3_3"
"1147","AA","KLH057b_1284","ʻapaka","ʻapaka1730.362303","a","-2",3,"primary","Primary Stressed",1,"short",144.490364,125.40297808638,77.9,48.46307,3.88080206459927,-0.543183834560799,-0.00389291309876683,"-2_3"
"1148","AA","KLH057b_1285","ʻapaka","ʻapaka1730.362303","a","-1",3,"unstressed","Final Unstressed",1,"short",134.2664704,121.358213097832,76.6,49.033224,3.89249810916113,-0.625022983519121,0.191895274541831,"-1_3"
"1149","HM","KLH021c_0670","ʻaʻahu","ʻaʻahu534.554714492587","a","-3",3,"unstressed","Antepen. Unstressed",1,"short",153.396895666667,148.769577270185,77.8,128.655350382132,4.85713712653092,-0.351692371721874,0.166330880466029,"-3_3"
"1150","HM","KLH021c_0671","ʻaʻahu","ʻaʻahu534.554714492587","a","-2",3,"primary","Primary Stressed",1,"short",157.960398333333,149.800544646522,78.3,108.874842833643,4.690198991623,-0.284372545957766,0.176188488206056,"-2_3"
"1151","HM","KLH021c_0672","ʻaʻahu","ʻaʻahu534.554714492587","u","-1",3,"unstressed","Final Unstressed",1,"short",152.330116222222,148.706992971911,76.8,107.809832461271,4.68036886453137,-1.25069160648597,-0.223983731909073,"-1_3"
"1152","DK","KLH063a_2190","ʻaʻapu","ʻaʻapu891.233","a","-3",3,"unstressed","Antepen. Unstressed",1,"short",70.987526625,97.2862889098086,78.55,87.6179855007422,4.47298629080374,-0.285082093393908,0.0743332407501596,"-3_3"
"1153","DK","KLH063a_2191","ʻaʻapu","ʻaʻapu891.233","a","-2",3,"primary","Primary Stressed",1,"short",145.452234333333,144.831469551057,76,84.6728431309884,4.43879492605568,-0.349489949330126,0.0900652481802675,"-2_3"
"1154","DK","KLH063a_2192","ʻaʻapu","ʻaʻapu891.233","u","-1",3,"unstressed","Final Unstressed",1,"short",158.092731857143,145.834444857512,70.4,54.2812120132794,3.9941781636282,-1.28214603529055,-0.10898688270056,"-1_3"
"1155","AA","KLH057a_0110","ʻehiku","ʻehiku118.8004759","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",32.163824,97.8512784857337,60.25,71.114711,4.26429422117368,-1.14566655099242,0.643605322866644,"-3_3"
"1156","AA","KLH057a_0111","ʻehiku","ʻehiku118.8004759","i","-2",3,"primary","Primary Stressed",1,"short",114.6448389,114.069154947369,75.25,70.517029,4.25585422674995,-1.31598118108168,0.653925490074619,"-2_3"
"1157","AA","KLH057a_0112","ʻehiku","ʻehiku118.8004759","u","-1",3,"unstressed","Final Unstressed",1,"short",117.665795153846,115.214687897035,73.7,140.241731,4.94336758366287,-1.14367069556671,-0.150248521260961,"-1_3"
"1158","AA","KLH057a_0226","ʻehiku","ʻehiku152.8391383","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",NA,NA,67.5,49.124222,3.89435223291389,-0.972660313354275,0.619041088221118,"-3_3"
"1159","AA","KLH057a_0227","ʻehiku","ʻehiku152.8391383","i","-2",3,"primary","Primary Stressed",1,"short",117.2490555,117.27047330105,74.2,105.37938,4.65756698129448,-1.32421469205321,0.66574888526704,"-2_3"
"1160","AA","KLH057a_0228","ʻehiku","ʻehiku152.8391383","u","-1",3,"unstressed","Final Unstressed",1,"short",113.660296,112.968401108894,71.6,54.800141,4.00369276694336,-1.10574860723438,-0.320006630775654,"-1_3"
"1161","AA","KLH057a_5112","ʻehiku","ʻehiku2265.309394","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",137.028490692308,136.453995691721,73.5,115.878002,4.75253793077805,-0.913679477485274,0.563695272118956,"-3_3"
"1162","AA","KLH057a_5113","ʻehiku","ʻehiku2265.309394","i","-2",3,"primary","Primary Stressed",1,"short",160.9792908,163.62399065733,74.7,65.664201,4.18455389114158,-1.14091376320325,0.649059672329813,"-2_3"
"1163","AA","KLH057a_5114","ʻehiku","ʻehiku2265.309394","u","-1",3,"unstressed","Final Unstressed",1,"short",NA,162.153598563702,67.2,30.404664,3.414596017697,-1.07908424612986,-0.376349813199083,"-1_3"
"1164","AA","KLH057a_0475","ʻehiku","ʻehiku228.525","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",114.908494571429,105.495560267655,71.7,94.783545,4.55159581824556,-1.01288463232994,0.606675474498104,"-3_3"
"1165","AA","KLH057a_0476","ʻehiku","ʻehiku228.525","i","-2",3,"primary","Primary Stressed",1,"short",133.363860125,137.702213581523,78.4,100.451111,4.60967115142875,-1.27562576769669,0.632061220387175,"-2_3"
"1166","AA","KLH057a_0477","ʻehiku","ʻehiku228.525","u","-1",3,"unstressed","Final Unstressed",1,"short",154.906088166667,153.653002531444,76.5,105.435341,4.65809788351088,-1.2211349307684,-0.369820336487873,"-1_3"
"1167","AA","KLH057a_1596","ʻehiku","ʻehiku656.1899036","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",NA,NA,75.6,36.270326,3.59099994139889,-1.03520151987077,0.529490605261023,"-3_3"
"1168","AA","KLH057a_1597","ʻehiku","ʻehiku656.1899036","i","-2",3,"primary","Primary Stressed",1,"short",134.379145363636,143.075629483381,80.4,76.379245,4.33571099696192,-0.951935508640811,0.568412392883284,"-2_3"
"1169","AA","KLH057a_1598","ʻehiku","ʻehiku656.1899036","u","-1",3,"unstressed","Final Unstressed",1,"short",187.659576,162.844227444877,76.3,38.826116,3.65909311298738,-1.23313907624939,-0.453826509905817,"-1_3"
"1170","AA","KLH057a_2298","ʻehiku","ʻehiku973.9147506","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",118.578388571429,102.485935536123,66.5,54.84568,4.00452342336425,-0.939603654867114,0.53971303740023,"-3_3"
"1171","AA","KLH057a_2299","ʻehiku","ʻehiku973.9147506","i","-2",3,"primary","Primary Stressed",1,"short",116.9786451875,116.239136264953,73.7,108.979079,4.6911559280273,-1.24037755579668,0.619619868064166,"-2_3"
"1172","AA","KLH057a_2300","ʻehiku","ʻehiku973.9147506","u","-1",3,"unstressed","Final Unstressed",1,"short",119.352442857143,111.752958605041,67.8,50,3.91202300542815,-1.07420758701028,-0.206495280384574,"-1_3"
"1173","DK","KLH063a_0718","ʻehitu","ʻehitu355.627","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",152.440809142857,152.635281721542,77.2,65.33922296029,4.17959251385076,-0.937670198808811,0.599654072245264,"-3_3"
"1174","DK","KLH063a_0719","ʻehitu","ʻehitu355.627","i","-2",3,"primary","Primary Stressed",1,"short",222.8203735,231.830532779694,79.8,53.7511551411853,3.98436515777564,-1.13939942104836,0.745179505250277,"-2_3"
"1175","DK","KLH063a_0720","ʻehitu","ʻehitu355.627","u","-1",3,"unstressed","Final Unstressed",1,"short",181.903841066667,164.647419399841,70.4,91.5520100395497,4.51690722652723,-1.24714092609186,0.135222968894721,"-1_3"
"1176","AA","KLH057a_5021","ʻekahi","ʻekahi2200.546","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",96.334754,98.3165896151097,66.25,50.857567,3.92902892164958,-1.14489844280503,0.402454937453067,"-3_3"
"1177","AA","KLH057a_5022","ʻekahi","ʻekahi2200.546","a","-2",3,"primary","Primary Stressed",1,"short",NA,122.323136641535,71.5,41.844834,3.73396834845582,-0.691364931655842,0.302128931423969,"-2_3"
"1178","AA","KLH057a_5023","ʻekahi","ʻekahi2200.546","i","-1",3,"unstressed","Final Unstressed",1,"short",112.5,110.503729937141,71.5,61.157834,4.1134579651296,-1.05929571515384,0.541307116872431,"-1_3"
"1179","AA","KLH057a_5083","ʻekahi","ʻekahi2252.26","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",24.204172,91.6563013066187,60.7,55.363934,4.01392837092335,-0.832044457532024,0.229034821491288,"-3_3"
"1180","AA","KLH057a_5084","ʻekahi","ʻekahi2252.26","a","-2",3,"primary","Primary Stressed",1,"short",117.156789,109.417582358859,72.1,36.692418,3.60257013971159,-0.70700023713975,0.324175380397911,"-2_3"
"1181","AA","KLH057a_5085","ʻekahi","ʻekahi2252.26","i","-1",3,"unstressed","Final Unstressed",1,"short",99.48063075,93.5888030181423,69.4,44.419901,3.793687589738,-1.18468442625858,0.71979099132126,"-1_3"
"1182","JM","KLH016b_0548","ʻekahi","ʻekahi264.8626","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",91.2042241333333,107.9161600264,70.55,95.6644963067674,4.56084724014532,-1.27133152232174,0.719760214173925,"-3_3"
"1183","JM","KLH016b_0549","ʻekahi","ʻekahi264.8626","a","-2",3,"primary","Primary Stressed",1,"short",126.068829461538,119.472297141022,71.45,91.472993558682,4.51604377635131,-0.657502215950561,0.307032122778598,"-2_3"
"1184","JM","KLH016b_0550","ʻekahi","ʻekahi264.8626","i","-1",3,"unstressed","Final Unstressed",1,"short",57.0556731428571,NA,67.85,90.7359525057814,4.50795366783851,-1.43549898039247,0.744551874953428,"-1_3"
"1185","DK","KLH063a_3411","ʻekolu","ʻekolu1348.41561793098","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",154.161752,141.83034742237,71.8,92.5536489901333,4.52778846547224,-0.796445930305291,0.370890014610562,"-3_3"
"1186","DK","KLH063a_3412","ʻekolu","ʻekolu1348.41561793098","o","-2",3,"primary","Primary Stressed",1,"short",184.59686275,186.229704457655,77.95,66.83301772091,4.20219723568697,-1.15372533629122,-0.154834941904491,"-2_3"
"1187","DK","KLH063a_3413","ʻekolu","ʻekolu1348.41561793098","u","-1",3,"unstressed","Final Unstressed",1,"short",197.146489785714,200.217487135725,77.3,80.0000000001546,4.38202663467581,-1.08278301264174,-0.0902141831444263,"-1_3"
"1188","AA","KLH057b_1092","ʻekolu","ʻekolu1644.360601","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",166.460255666667,162.516517366957,77.15,53.962415,3.98828778571241,-1.01598457416139,0.596095632673135,"-3_3"
"1189","AA","KLH057b_1093","ʻekolu","ʻekolu1644.360601","o","-2",3,"primary","Primary Stressed",1,"short",193.97155,193.008325991196,82.5,68.853186,4.23197649861384,-1.01828202770252,-0.256827729154122,"-2_3"
"1190","AA","KLH057b_1094","ʻekolu","ʻekolu1644.360601","u","-1",3,"unstressed","Final Unstressed",1,"short",191.626713428571,189.466444500944,81.05,58.371448,4.06682686617201,-0.987768701806713,-0.091412889443534,"-1_3"
"1191","DK","KLH063a_4294","ʻekolu","ʻekolu1973.185","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",153.557721933333,152.18424429919,74.9,102.787523809411,4.63266398193421,-0.892323469643252,0.443045076297241,"-3_3"
"1192","DK","KLH063a_4295","ʻekolu","ʻekolu1973.185","o","-2",3,"primary","Primary Stressed",1,"short",226.012069615385,228.488580328043,75.8,94.0814584287182,4.5441609860361,-0.924799441958773,-0.133306124028085,"-2_3"
"1193","DK","KLH063a_4296","ʻekolu","ʻekolu1973.185","u","-1",3,"unstressed","Final Unstressed",1,"short",206.038801,191.02780201905,77.9,59.3004945055782,4.08261764501745,-1.12687990637942,-0.137525225414881,"-1_3"
"1194","AA","KLH057a_4693","ʻekolu","ʻekolu2035.833291","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",131.776513,126.374033685036,72.6,80.82979,4.3923455856971,-1.10103439697165,0.593345341080532,"-3_3"
"1195","AA","KLH057a_4694","ʻekolu","ʻekolu2035.833291","o","-2",3,"primary","Primary Stressed",1,"short",156.872118125,149.935743302489,77.45,58.269314,4.06507560830381,-0.907120483972381,-0.141371134075412,"-2_3"
"1196","AA","KLH057a_4695","ʻekolu","ʻekolu2035.833291","u","-1",3,"unstressed","Final Unstressed",1,"short",147.00081625,142.54745700263,71.85,46.308734,3.83533058261089,-1.25827626936858,-0.0222129778793096,"-1_3"
"1197","AA","KLH057a_4758","ʻekolu","ʻekolu2063.251608","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",131.3113648,130.118205859033,74.9,78.586011,4.36419370649612,-0.918443427129129,0.544090656034418,"-3_3"
"1198","AA","KLH057a_4759","ʻekolu","ʻekolu2063.251608","o","-2",3,"primary","Primary Stressed",1,"short",168.323044,147.306445247774,76.95,38.12008,3.64074117741969,-1.04891839583264,-0.14475446875652,"-2_3"
"1199","AA","KLH057a_4760","ʻekolu","ʻekolu2063.251608","u","-1",3,"unstressed","Final Unstressed",1,"short",144.48526775,140.495540500739,71,38.12008,3.64074117741969,-1.08499673000584,-0.138448141550202,"-1_3"
"1200","DK","KLH063a_4655","ʻekolu","ʻekolu2192.17907252529","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",127.396902176471,123.741460313078,67,181.582132071981,5.2017080696523,-0.839465428256237,0.50350104126855,"-3_3"
"1201","DK","KLH063a_4656","ʻekolu","ʻekolu2192.17907252529","o","-2",3,"primary","Primary Stressed",1,"short",147.986572,146.101383252408,71.35,34.2028521677094,3.5323090373079,-1.05202687023991,-0.252917319423206,"-2_3"
"1202","DK","KLH063a_4657","ʻekolu","ʻekolu2192.17907252529","u","-1",3,"unstressed","Final Unstressed",1,"short",132.3650752,145.011079380716,71.7,69.999999999709,4.2484952420452,-1.07564012512936,-0.130684371889462,"-1_3"
"1203","HM","KLH021b_0025","ʻekolu","ʻekolu31.4532777959416","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",95.8540552,97.4570041659364,65.15,119.654861380369,4.78461144353627,-0.955535538838645,0.562387264759682,"-3_3"
"1204","HM","KLH021b_0026","ʻekolu","ʻekolu31.4532777959416","o","-2",3,"primary","Primary Stressed",1,"short",125.389791142857,126.077660504136,75.75,131.468702484671,4.87876881937154,-0.962451030808276,-0.222783834613438,"-2_3"
"1205","HM","KLH021b_0027","ʻekolu","ʻekolu31.4532777959416","u","-1",3,"unstressed","Final Unstressed",1,"short",124.494123416667,124.676752230787,72.6,141.207699847484,4.95023185507012,-1.344502511722,-0.192579913251888,"-1_3"
"1206","HM","KLH021a_0486","ʻekolu","ʻekolu330.298671539145","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",95.1289564,99.9491013514609,68.1,56.9773582969333,4.04265396605983,-1.17257844043842,0.574655451861876,"-3_3"
"1207","HM","KLH021a_0487","ʻekolu","ʻekolu330.298671539145","o","-2",3,"primary","Primary Stressed",1,"short",140.003122888889,136.248432775863,78.3,68.1596897036343,4.22185333004054,-1.05936575156729,-0.212557634827919,"-2_3"
"1208","HM","KLH021a_0488","ʻekolu","ʻekolu330.298671539145","u","-1",3,"unstressed","Final Unstressed",1,"short",135.927259888889,135.154897804467,79,59.0356068278197,4.07814076742574,-1.36881388563263,-0.202994643572305,"-1_3"
"1209","DK","KLH063a_0726","ʻekolu","ʻekolu358.69","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",76.297577,140.507042788232,68.3,59.2836786321414,4.08233403426055,-1.1520776632561,0.464223731638699,"-3_3"
"1210","DK","KLH063a_0727","ʻekolu","ʻekolu358.69","o","-2",3,"primary","Primary Stressed",1,"short",175.188389388889,173.781950028001,73.65,106.560536275538,4.6687132393952,-1.0655237009666,-0.240600252921306,"-2_3"
"1211","DK","KLH063a_0728","ʻekolu","ʻekolu358.69","u","-1",3,"unstressed","Final Unstressed",1,"short",158.923917375,153.817160715274,68.25,210.869793615643,5.35124085112752,-1.13453454658877,-0.183325434987478,"-1_3"
"1212","SB","KLH033a_0882","ʻekolu","ʻekolu497.1207","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",163.133921,161.857749398308,66.95,55.9860852498559,4.02510318217831,-1.11584614854279,0.421291461385874,"-3_3"
"1213","SB","KLH033a_0883","ʻekolu","ʻekolu497.1207","o","-2",3,"primary","Primary Stressed",1,"short",211.439831727273,209.838010542814,73.9,71.6660347952143,4.27201692260972,-1.04656589320483,-0.27971389950693,"-2_3"
"1214","SB","KLH033a_0884","ʻekolu","ʻekolu497.1207","u","-1",3,"unstressed","Final Unstressed",1,"short",206.016927285714,203.348898695282,70.2,83.8765912648114,4.42934656697252,-1.20811902944525,0.0879350206558414,"-1_3"
"1215","RM","KLH014b_0119","ʻekolu","ʻekolu51.6413065360458","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",200.121584,201.110074576241,74.1,87.7440631663902,4.47442420383372,-0.741200072121764,0.451447507730733,"-3_3"
"1216","RM","KLH014b_0120","ʻekolu","ʻekolu51.6413065360458","o","-2",3,"primary","Primary Stressed",1,"short",242.798985142857,224.69502114563,77.4,83.9701249656812,4.43046108041255,-0.986221774948596,-0.358807564991964,"-2_3"
"1217","RM","KLH014b_0121","ʻekolu","ʻekolu51.6413065360458","u","-1",3,"unstressed","Final Unstressed",1,"short",210.60083125,212.020059373692,79.3,73.5917949137459,4.29853353737004,-1.09294079552328,-0.185336456704519,"-1_3"
"1218","AA","KLH057a_1355","ʻekolu","ʻekolu560.640239","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",116.292228666667,106.193847111044,72.9,48.257445,3.87655011640003,-0.960838021971439,0.490908628926739,"-3_3"
"1219","AA","KLH057a_1356","ʻekolu","ʻekolu560.640239","o","-2",3,"primary","Primary Stressed",1,"short",133.040377333333,126.749191348307,77.2,50,3.91202300542815,-1.06608499158622,-0.227257271833002,"-2_3"
"1220","AA","KLH057a_1357","ʻekolu","ʻekolu560.640239","u","-1",3,"unstressed","Final Unstressed",1,"short",118.082657,112.467772949991,71.75,43.170745,3.76516306677312,-1.08629928464401,-0.096674646549733,"-1_3"
"1221","AA","KLH057a_1376","ʻekolu","ʻekolu566.738228","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",131.8762335,123.478841861244,76.1,107.795851,4.68023916979359,-1.02670599056156,0.493955135270342,"-3_3"
"1222","AA","KLH057a_1377","ʻekolu","ʻekolu566.738228","o","-2",3,"primary","Primary Stressed",1,"short",165.363685375,161.419041737049,82.9,51.984861,3.95095254157813,-1.12905411378388,-0.214699959614933,"-2_3"
"1223","AA","KLH057a_1378","ʻekolu","ʻekolu566.738228","u","-1",3,"unstressed","Final Unstressed",1,"short",159.744142571429,156.475790585504,79.6,52.644485,3.96356148475541,-1.13999647220482,-0.261831698423777,"-1_3"
"1224","AA","KLH057a_3023","ʻelima","ʻelima1239.148438","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",131.378189,132.060142906564,77.2,57.976935,4.06004525903998,-0.987243905153368,0.518871753400697,"-3_3"
"1225","AA","KLH057a_3024","ʻelima","ʻelima1239.148438","i","-2",3,"primary","Primary Stressed",1,"short",178.250940833333,179.474613801776,82.95,51.224042,3.93620899214432,-1.03671635869243,0.56996140846188,"-2_3"
"1226","AA","KLH057a_3025","ʻelima","ʻelima1239.148438","a","-1",3,"unstressed","Final Unstressed",1,"short",180.958695666667,179.729693235929,79.6,73.282989,4.2943285082895,-1.04794230985958,0.0231638882887468,"-1_3"
"1227","AA","KLH057a_3732","ʻelima","ʻelima1494.641629","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",117.7967655,114.547410802049,73.7,59.388629,4.08410277706692,-0.961860516948049,0.578219093700862,"-3_3"
"1228","AA","KLH057a_3733","ʻelima","ʻelima1494.641629","i","-2",3,"primary","Primary Stressed",1,"short",128.962127,129.378398477304,76.6,70.683077,4.25820618074273,-1.10015295134385,0.57451157143133,"-2_3"
"1229","AA","KLH057a_3734","ʻelima","ʻelima1494.641629","a","-1",3,"unstressed","Final Unstressed",1,"short",126.963741714286,127.607109827455,74.4,96.714352,4.57176180923339,-0.666408199681975,0.272651414942558,"-1_3"
"1230","JM","KLH016b_0290","ʻelima","ʻelima151.307684263514","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",115.196984181818,114.282324077969,76.55,87.9386106101947,4.47663896433509,-1.05546003747781,0.598948315486298,"-3_3"
"1231","JM","KLH016b_0291","ʻelima","ʻelima151.307684263514","i","-2",3,"primary","Primary Stressed",1,"short",127.516685714286,128.178348730071,75.75,55.3321594850615,4.01335428533802,-1.41373894793131,0.716774685270481,"-2_3"
"1232","JM","KLH016b_0292","ʻelima","ʻelima151.307684263514","a","-1",3,"unstressed","Final Unstressed",1,"short",119.2338348,117.760580576908,74.6,75.0936450154711,4.3187359348896,-0.813123977859543,0.0450627147402409,"-1_3"
"1233","AA","KLH057b_1473","ʻelima","ʻelima1806.508826","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",125.753842428571,126.112555007944,75.15,90,4.49980967033027,-0.887222907948443,0.536517234874329,"-3_3"
"1234","AA","KLH057b_1474","ʻelima","ʻelima1806.508826","i","-2",3,"primary","Primary Stressed",1,"short",142.666857333333,142.269661524347,75.9,63.477967,4.15069286931046,-1.07435067923346,0.569297838430896,"-2_3"
"1235","AA","KLH057b_1475","ʻelima","ʻelima1806.508826","a","-1",3,"unstressed","Final Unstressed",1,"short",NA,NA,76.7,48.46307,3.88080206459927,-0.573245876312047,-0.000659993310144102,"-1_3"
"1236","HM","KLH021b_0010","ʻelima","ʻelima21.5104","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",89.72929975,90.1187694439222,64,94.0145339417207,4.5434493867194,-1.11604351916137,0.508623816790069,"-3_3"
"1237","HM","KLH021b_0011","ʻelima","ʻelima21.5104","i","-2",3,"primary","Primary Stressed",1,"short",107.7934890625,108.324794501588,74.1,92.7935659684493,4.53037730515203,-1.33751436308808,0.686814843134734,"-2_3"
"1238","HM","KLH021b_0012","ʻelima","ʻelima21.5104","a","-1",3,"unstressed","Final Unstressed",1,"short",95.50691504,88.0239468393653,65.6,142.853252872484,4.96181789966347,-0.537475805810081,0.271993184804428,"-1_3"
"1239","AA","KLH057a_5870","ʻelima","ʻelima2540.582","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",NA,NA,73.1,59.637597,4.0882861973343,-0.857523542833009,0.452022888081558,"-3_3"
"1240","AA","KLH057a_5871","ʻelima","ʻelima2540.582","i","-2",3,"primary","Primary Stressed",1,"short",130.288825833333,129.133464496778,76.6,61.427926,4.11786455260035,-1.04668874050537,0.607075042969477,"-2_3"
"1241","AA","KLH057a_5872","ʻelima","ʻelima2540.582","a","-1",3,"unstressed","Final Unstressed",1,"short",106.287896733333,104.883604937408,67.7,85.276415,4.44589792154142,-0.75480476233479,0.0418038451346954,"-1_3"
"1242","AA","KLH057b_0684","ʻelima","ʻelima292.700064","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",128.6352027,125.385973450611,77.5,84.561086,4.43747418443126,-0.914898841128615,0.555316271024402,"-3_3"
"1243","AA","KLH057b_0685","ʻelima","ʻelima292.700064","i","-2",3,"primary","Primary Stressed",1,"short",149.7061021,153.392899920689,77,68.07884,4.22066644534205,-1.06636888087131,0.586137223807913,"-2_3"
"1244","AA","KLH057b_0686","ʻelima","ʻelima292.700064","a","-1",3,"unstressed","Final Unstressed",1,"short",159.546137266667,160.214285824481,74.7,96.424578,4.56876112762633,-0.609979654973991,0.205437690731078,"-1_3"
"1245","AA","KLH057b_0702","ʻenemi","ʻenemi296.1061987","e","-3",3,"unstressed","Antepen. Unstressed",1,"short",150.0188842,147.418539722777,74.5,98.893473,4.59404324049533,-0.863996057338627,0.624656869112015,"-3_3"
"1246","AA","KLH057b_0703","ʻenemi","ʻenemi296.1061987","e","-2",3,"primary","Primary Stressed",1,"short",171.9943131,176.451040255982,79.6,68.083699,4.22073781592661,-1.08124329698656,0.639385364464652,"-2_3"
"1247","AA","KLH057b_0704","ʻenemi","ʻenemi296.1061987","i","-1",3,"unstressed","Final Unstressed",1,"short",166.380074571429,162.974028993847,77,89.355729,4.49262535818451,-1.11167279517671,0.657097155826648,"-1_3"
